,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.028199999,5561802,786160746,-0.0164
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0225,4443917,628147695,0.0152
2,2025-12-31,VANGUARD CHESTER FUNDS-Vanguard PRIMECAP Fund,0.020299999,4003069,565833827,-0.028900001
3,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.0195,3852824,544596695,-0.0293
4,2025-12-31,VANGUARD FENWAY FUNDS-Vanguard Equity Income Fund,0.014199999,2797902,395483464,-0.052699998
5,2025-12-31,VANGUARD HORIZON FUNDS-Vanguard Capital Opportunity Fund,0.0136,2671537,377621771,-0.0309
6,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0115,2268791,320693621,-0.0094
7,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0114,2243759,317155348,0.0017
8,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0105,2076893,293568838,-0.0185
9,2026-01-31,VANGUARD WINDSOR FUNDS-Vanguard Windsor Fund,0.0097,1916928,270957784,-0.033
