contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
EQR260417P00035000,2025-11-19 15:39:33+00:00,35.0,0.1,0.0,1.5,0.0,0.0,,0,2.3437541406249993,False,REGULAR,USD
EQR260417P00040000,2025-11-04 14:30:48+00:00,40.0,0.38,0.0,0.95,0.0,0.0,100.0,38,1.6689469677734377,False,REGULAR,USD
EQR260417P00042500,2025-10-16 17:01:32+00:00,42.5,1.17,0.0,2.45,0.0,0.0,,1,1.9218753906250001,False,REGULAR,USD
EQR260417P00045000,2026-01-09 19:11:03+00:00,45.0,0.22,0.0,0.95,0.0,0.0,300.0,302,1.2802770361328122,False,REGULAR,USD
EQR260417P00047500,2025-10-29 14:24:00+00:00,47.5,0.85,0.05,0.4,0.0,0.0,1.0,55,0.9160164648437501,False,REGULAR,USD
EQR260417P00050000,2026-03-13 19:33:05+00:00,50.0,0.2,0.0,0.2,0.0,0.0,13.0,91,0.64062859375,False,REGULAR,USD
EQR260417P00052500,2026-03-24 18:43:59+00:00,52.5,0.2,0.0,1.35,0.0,0.0,1.0,330,0.8344743115234373,False,REGULAR,USD
EQR260417P00055000,2026-04-06 15:12:40+00:00,55.0,0.1,0.0,0.5,0.0,0.0,1.0,917,0.5800823242187501,False,REGULAR,USD
EQR260417P00057500,2026-04-06 17:24:28+00:00,57.5,0.25,0.2,0.3,0.0,0.0,12.0,278,0.32617861328125,False,REGULAR,USD
EQR260417P00060000,2026-04-07 14:55:09+00:00,60.0,0.74,0.65,0.8,-0.00999999,-1.3333321,77.0,469,0.26856200195312496,False,REGULAR,USD
EQR260417P00062500,2026-04-02 17:59:47+00:00,62.5,2.6,0.95,3.1,0.0,0.0,30.0,127,0.49023947265625006,True,REGULAR,USD
EQR260417P00065000,2026-03-19 14:58:37+00:00,65.0,5.9,3.5,6.2,0.0,0.0,1.0,82,0.8442398388671875,True,REGULAR,USD
EQR260417P00070000,2026-03-05 14:51:55+00:00,70.0,8.31,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
EQR260417P00075000,2026-02-06 18:10:02+00:00,75.0,12.05,13.3,17.7,0.0,0.0,2.0,2,1.2294960400390624,True,REGULAR,USD
