period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,0.28966,0.26898,0.3,0.26158,3,0.1073
+1q,0.33894,0.32683,0.35,0.34186,3,-0.0085
0y,1.35865,1.28459,1.4,1.2631,4,0.0756
+1y,1.50466,1.45,1.54862,1.35865,4,0.1075
