period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,783429550,766000000,811378290,13,760810000,0.0297
+1q,791807580,774000000,816997710,13,768827000,0.0299
0y,3180575890,3106026000,3292122160,16,3093959000,0.027999999
+1y,3291952930,3226983010,3376401850,16,3180575890,0.035
