,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.13270001,25903993,3580968134,-0.0123000005
1,2025-12-31,Blackrock Inc.,0.1,19529016,2699691279,-0.056500003
2,2025-12-31,State Street Corporation,0.0616,12037823,1664108717,0.0421
3,2025-12-31,"Wellington Management Group, LLP",0.0363,7092757,980502766,32.7458
4,2025-12-31,GQG Partners LLC,0.033299997,6493161,897614612,0.64239997
5,2025-12-31,"Aristotle Capital Management, LLC",0.0308,6009548,830759948,-0.046
6,2025-12-31,"Geode Capital Management, LLC",0.025799999,5039122,696608252,0.0067000003
7,2025-12-31,Amundi,0.0214,4171929,576727487,0.070700005
8,2025-12-31,Invesco Ltd.,0.0186,3639993,503192652,0.0756
9,2025-12-31,Northern Trust Corporation,0.0183,3564113,492703000,0.0581
