period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,1276000000,1276000000,1276000000,1,1142000000,0.1173
+1q,1449000000,1449000000,1449000000,1,1276000000,0.1356
0y,5405081220,5092219600,5716000000,8,5140000000,0.051599998
+1y,5797390970,5497000000,6197000000,8,5405081220,0.0726
