address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,hasPrePostMarketData,firstTradeDateMilliseconds,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,marketState,shortName,longName,displayName,trailingPegRatio
1 Water Street,Camden,NJ,08102-1658,United States,856 955 4001,https://www.amwater.com,Utilities - Regulated Water,utilities-regulated-water,Utilities - Regulated Water,Utilities,utilities,Utilities,"American Water Works Company, Inc., through its subsidiaries, provides water and wastewater services in the United States. It offers water and wastewater services on military installations; and undertakes contracts with municipal customers, primarily to operate and manage water and wastewater facilities, as well as offers other related services. The company also operates approximately 80 surface water treatment plants; 520 groundwater treatment plants; 170 wastewater treatment plants; 55,000 miles of transmission, distribution, and collection mains and pipes; 1,200 groundwater wells; 1,800 water and wastewater pumping stations; 1,100 treated water storage facilities; and 75 dams. In addition, it offers water and wastewater services to 14 states serving approximately 3.6 million active customers. The company serves residential customers; commercial customers, including food and beverage providers, commercial property developers and proprietors, and energy suppliers; fire service and private fire customers; industrial customers, such as large-scale manufacturers, mining, and production operations; public authorities comprising government buildings and other public sector facilities, such as schools and universities; and other utilities and community water and wastewater systems. The company was founded in 1886 and is headquartered in Camden, New Jersey.",7000,"[{'maxAge': 1, 'name': 'Mr. John C. Griffith', 'age': 58, 'title': 'CEO, President & Director', 'yearBorn': 1967, 'fiscalYear': 2025, 'totalPay': 2995176, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. David M. Bowler', 'age': 46, 'title': 'Executive VP & CFO', 'yearBorn': 1979, 'fiscalYear': 2025, 'totalPay': 1411137, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Cheryl D. Norton', 'age': 60, 'title': 'Executive VP & COO', 'yearBorn': 1965, 'fiscalYear': 2025, 'totalPay': 1762917, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Stacy A. Mitchell', 'age': 49, 'title': 'Executive VP & General Counsel', 'yearBorn': 1976, 'fiscalYear': 2025, 'totalPay': 1263724, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Maureen  Duffy', 'age': 55, 'title': 'Executive VP of Communications & External Affairs', 'yearBorn': 1970, 'fiscalYear': 2025, 'totalPay': 895247, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Melissa K. Wikle', 'age': 59, 'title': 'Senior VP & Chief Accounting Officer', 'yearBorn': 1966, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Deborah A. Degillio', 'age': 53, 'title': 'Chief Technology & Information Officer', 'yearBorn': 1972, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Aaron  Musgrave CPA', 'title': 'Vice President of Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Lori  Sutton', 'age': 51, 'title': 'Executive VP & Chief Human Resources Officer', 'yearBorn': 1974, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Nicholas  Santillo Jr., C.P.P.', 'title': 'Vice President of Digital Infrastructure & Security and Interim Head of Innovation & Technology', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]",6,3,3,3,2,1775001600,1767139200,http://ir.amwater.com/phoenix.zhtml?c=215126&p=irol-irhome,[],86400,2,137.91,138.17,137.61,138.6155,137.91,138.17,137.61,138.6155,3.31,2.4,1770681600,0.5707,1.94,0.734,24.295256,21.002226,272104,272104,1814458,1590290,1590290,138.07,138.08,300,200,26995523584,26975994947,121.28,150.51,189.65,16.22,5.2520475,132.9816,135.96335,3.248,0.02355159,USD,False,42742124544,0.21615,194831913,195280114,9921226,9375000,1770940800,1773360000,0.0508,0.00228,0.99557996,4.98,0.0656,195280114,55.524,2.4897344,1767139200,1798675200,1767139200,-0.004,1111000064,5.69,6.58216,8.316,15.325,-0.021012306,0.32693863,0.828,1770681600,EQUITY,138.24,155.0,121.0,138.5,141.0,2.75,hold,10,153000000,0.784,2788999936,15928999936,0.209,0.462,5139999744,146.987,26.359,0.0347,0.10496,3120999936,-2340999936,2059000064,0.0,0.058,0.6072,0.54261,0.32179,USD,AWK,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,True,1208957400000,[],1775578548,NYQ,finmb_250885,America/New_York,EDT,-14400000,us_market,False,0.23928781,138.24,0.33000183,137.61 - 138.6155,NYSE,1814458,16.960007,0.13984175,121.28 - 150.51,-12.269989,-0.081522755,-2.1012306,1772496000,1777492800,1777492800,1777492800,1777554000,1777554000,False,5.69,6.58216,6.0933,22.687216,5.2584076,0.03954237,2.276657,0.016744638,15,0,2.8 - Hold,False,REGULAR,"American Water Works Company, I","American Water Works Company, Inc.",American Water Works Company,2.4913
