Dividend Date,Ex-Dividend Date,Earnings Date,Earnings High,Earnings Low,Earnings Average,Revenue High,Revenue Low,Revenue Average
2026-03-03,2026-02-10,"[datetime.date(2026, 4, 30)]",1.18,1.12303,1.15268,1276000000,1276000000,1276000000
