Date,Stock Splits
1991-07-02 00:00:00-04:00,1.5
1992-06-01 00:00:00-04:00,1.5
1993-05-03 00:00:00-04:00,1.5
1998-06-01 00:00:00-04:00,1.5
1999-05-03 00:00:00-04:00,1.5
2001-09-04 00:00:00-04:00,1.5
2013-12-17 00:00:00-05:00,2.0
2018-03-20 00:00:00-04:00,2.0
