,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,509411000.0,541651000.0,9904000.0,594178000.0,
Repurchase Of Capital Stock,-820815000.0,-369578000.0,-388882000.0,-80638000.0,
Repayment Of Debt,-521000.0,-723072000.0,-523808000.0,-799168000.0,
Issuance Of Debt,,0.0,6323000.0,240000000.0,4986377000.0
Issuance Of Capital Stock,,,,14114000.0,25120000.0
Capital Expenditure,-73522000.0,-86648000.0,-81368000.0,-85632000.0,
Interest Paid Supplemental Data,86195000.0,91092000.0,94008000.0,97934000.0,
Income Tax Paid Supplemental Data,131350000.0,154876000.0,359800000.0,323077000.0,
End Cash Position,921030000.0,1164452000.0,914373000.0,470746000.0,
Beginning Cash Position,1164452000.0,914373000.0,470746000.0,619337000.0,
Effect Of Exchange Rate Changes,48521000.0,-26147000.0,-14048000.0,-33747000.0,
Changes In Cash,-291943000.0,276226000.0,457675000.0,-114844000.0,
Financing Cash Flow,-857523000.0,-1128235000.0,-947121000.0,-661803000.0,
Cash Flow From Continuing Financing Activities,-857523000.0,-1128235000.0,-947121000.0,-661803000.0,
Net Other Financing Charges,-6312000.0,-8832000.0,-10132000.0,-767000.0,
Proceeds From Stock Option Exercised,2925000.0,7701000.0,4344000.0,14114000.0,
Cash Dividends Paid,-32800000.0,-34454000.0,-34966000.0,-35344000.0,
Common Stock Dividend Paid,-32800000.0,-34454000.0,-34966000.0,-35344000.0,
Net Common Stock Issuance,-820815000.0,-369578000.0,-388882000.0,-80638000.0,
Common Stock Payments,-820815000.0,-369578000.0,-388882000.0,-80638000.0,
Common Stock Issuance,,,,14114000.0,25120000.0
Net Issuance Payments Of Debt,-521000.0,-723072000.0,-517485000.0,-559168000.0,
Net Short Term Debt Issuance,,,6323000.0,-1292000.0,-13670000.0
Short Term Debt Payments,,,,-1292000.0,-13670000.0
Net Long Term Debt Issuance,-521000.0,-723072000.0,-517485000.0,-559168000.0,
Long Term Debt Payments,-521000.0,-723072000.0,-523808000.0,-799168000.0,
Long Term Debt Issuance,,0.0,6323000.0,240000000.0,4986377000.0
Investing Cash Flow,-17353000.0,776162000.0,1313524000.0,-132851000.0,
Cash From Discontinued Investing Activities,56250000.0,156897000.0,2074734000.0,-15915000.0,
Cash Flow From Continuing Investing Activities,-73603000.0,619265000.0,-761210000.0,-116936000.0,
Net Other Investing Changes,,,,8890000.0,109000.0
Net Investment Purchase And Sale,-81000.0,705913000.0,-677756000.0,-38291000.0,
Sale Of Investment,304000.0,712500000.0,550153000.0,8890000.0,
Purchase Of Investment,-385000.0,-6587000.0,-1227909000.0,-47181000.0,
Net Business Purchase And Sale,0.0,0.0,-2086000.0,6987000.0,
Sale Of Business,,0.0,153000.0,14505000.0,1569000.0
Purchase Of Business,0.0,0.0,-2086000.0,-7518000.0,
Net Intangibles Purchase And Sale,,,,,0.0
Purchase Of Intangibles,,,,,0.0
Capital Expenditure Reported,-73522000.0,-86648000.0,-81368000.0,-85632000.0,
Operating Cash Flow,582933000.0,628299000.0,91272000.0,679810000.0,
Cash From Discontinued Operating Activities,-6023000.0,-36656000.0,-188115000.0,7310000.0,
Cash Flow From Continuing Operating Activities,588956000.0,664955000.0,279387000.0,672500000.0,
Change In Working Capital,-96781000.0,-18305000.0,-391346000.0,-262968000.0,
Change In Payables And Accrued Expense,-10540000.0,-47422000.0,-368240000.0,-280427000.0,
Change In Accrued Expense,-17885000.0,-21397000.0,-291814000.0,-236623000.0,
Change In Payable,7345000.0,-26025000.0,-76426000.0,-43804000.0,
Change In Account Payable,7345000.0,-26025000.0,-76426000.0,-43804000.0,
Change In Inventory,14782000.0,45086000.0,-14109000.0,-48634000.0,
Change In Receivables,-101023000.0,-15969000.0,-8997000.0,66093000.0,
Changes In Account Receivables,-101023000.0,-15969000.0,-8997000.0,66093000.0,
Other Non Cash Items,59084000.0,21658000.0,38118000.0,64802000.0,
Stock Based Compensation,22847000.0,37809000.0,41410000.0,51518000.0,
Unrealized Gain Loss On Investment Securities,11456000.0,-7958000.0,33921000.0,15754000.0,
Asset Impairment Charge,4784000.0,22814000.0,0.0,0.0,
Deferred Tax,-61569000.0,-110305000.0,-97481000.0,-107411000.0,
Deferred Income Tax,-61569000.0,-110305000.0,-97481000.0,-107411000.0,
Depreciation Amortization Depletion,405340000.0,427849000.0,431769000.0,427000000.0,
Depreciation And Amortization,405340000.0,427849000.0,431769000.0,427000000.0,
Amortization Cash Flow,,359400000.0,365100000.0,370600000.0,
Amortization Of Intangibles,,359400000.0,365100000.0,370600000.0,
Depreciation,,68500000.0,66700000.0,56400000.0,
Operating Gains Losses,3912000.0,8322000.0,43493000.0,-28871000.0,
Pension And Employee Benefit Expense,3639000.0,9381000.0,23089000.0,-23104000.0,
Net Foreign Currency Exchange Gain Loss,273000.0,-1059000.0,24089000.0,0.0,
Gain Loss On Sale Of Business,,0.0,0.0,-2887000.0,-1970000.0
Net Income From Continuing Operations,239883000.0,283071000.0,179503000.0,512676000.0,
