period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,704331140,693000000,709975000,15,664762000,0.059499998
+1q,743816060,733695610,751500000,14,720284000,0.0327
0y,2979884320,2970706810,2998444000,16,2856051000,0.0434
+1y,3134039890,3100000000,3183600000,16,2979884320,0.0517
