,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,112281000.0,120646000.0,123426000.0,126300000.0,
Share Issued,112281000.0,120646000.0,123426000.0,126300000.0,
Net Debt,2300204000.0,1987322000.0,2986479000.0,3939918000.0,
Total Debt,3398207000.0,3325805000.0,4065295000.0,4595461000.0,
Tangible Book Value,-1710136000.0,-1437666000.0,-1683132000.0,-2476066000.0,
Invested Capital,10470424000.0,10817592000.0,11772381000.0,11777152000.0,
Working Capital,908501000.0,1696508000.0,1550628000.0,1744075000.0,
Net Tangible Assets,-1710136000.0,-1437666000.0,-1683132000.0,-2476066000.0,
Capital Lease Obligations,178143000.0,175087000.0,165653000.0,201185000.0,
Common Stock Equity,7250360000.0,7666874000.0,7872739000.0,7382876000.0,
Total Capitalization,9881596000.0,10817350000.0,11050509000.0,11306223000.0,
Total Equity Gross Minority Interest,7250360000.0,7666874000.0,7872739000.0,7382876000.0,
Stockholders Equity,7250360000.0,7666874000.0,7872739000.0,7382876000.0,
Gains Losses Not Affecting Retained Earnings,-222135000.0,-396105000.0,-276692000.0,-447497000.0,
Other Equity Adjustments,-222135000.0,-396105000.0,-276692000.0,-447497000.0,
Retained Earnings,6054314000.0,5845223000.0,5609212000.0,4951018000.0,
Additional Paid In Capital,1305900000.0,2097110000.0,2416793000.0,2753055000.0,
Capital Stock,112281000.0,120646000.0,123426000.0,126300000.0,
Common Stock,112281000.0,120646000.0,123426000.0,126300000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,4918051000.0,4725604000.0,5691926000.0,6746979000.0,
Total Non Current Liabilities Net Minority Interest,3586805000.0,4072504000.0,4241463000.0,5202496000.0,
Other Non Current Liabilities,807461000.0,770523000.0,930946000.0,1109181000.0,
Liabilities Heldfor Sale Non Current,,,,0.0,91702000.0
Non Current Deferred Liabilities,,,,1109181000.0,1426731000.0
Non Current Deferred Taxes Liabilities,,,,1109181000.0,1426731000.0
Long Term Debt And Capital Lease Obligation,2779344000.0,3301981000.0,3310517000.0,4093315000.0,
Long Term Capital Lease Obligation,148108000.0,151505000.0,132747000.0,169968000.0,
Long Term Debt,2631236000.0,3150476000.0,3177770000.0,3923347000.0,
Current Liabilities,1331246000.0,653100000.0,1450463000.0,1544483000.0,
Other Current Liabilities,,,,272865000.0,205594000.0
Current Deferred Liabilities,160194000.0,140212000.0,135555000.0,135531000.0,
Current Deferred Revenue,160194000.0,140212000.0,135555000.0,135531000.0,
Current Debt And Capital Lease Obligation,618863000.0,23824000.0,754778000.0,502146000.0,
Current Capital Lease Obligation,30035000.0,23582000.0,32906000.0,31217000.0,
Current Debt,588828000.0,242000.0,721872000.0,470929000.0,
Other Current Borrowings,588828000.0,242000.0,721872000.0,470929000.0,
Pensionand Other Post Retirement Benefit Plans Current,48128000.0,44183000.0,43279000.0,51983000.0,
Payables And Accrued Expenses,504061000.0,444881000.0,516851000.0,581958000.0,
Current Accrued Expenses,238032000.0,203015000.0,224571000.0,263507000.0,
Payables,266029000.0,241866000.0,292280000.0,318451000.0,
Total Tax Payable,80565000.0,74403000.0,88159000.0,45625000.0,
Income Tax Payable,80565000.0,74403000.0,88159000.0,45625000.0,
Accounts Payable,185464000.0,167463000.0,204121000.0,272826000.0,
Total Assets,12168411000.0,12392478000.0,13564665000.0,14129855000.0,
Total Non Current Assets,9928664000.0,10042870000.0,10563574000.0,10841297000.0,
Other Non Current Assets,323480000.0,288397000.0,342966000.0,311054000.0,
Goodwill And Other Intangible Assets,8960496000.0,9104540000.0,9555871000.0,9858942000.0,
Other Intangible Assets,2347003000.0,2640921000.0,3022321000.0,3377174000.0,
Goodwill,6613493000.0,6463619000.0,6533550000.0,6481768000.0,
Net PPE,644688000.0,649933000.0,664737000.0,671301000.0,
Accumulated Depreciation,-613885000.0,-499667000.0,-473485000.0,-374193000.0,
Gross PPE,1258573000.0,1149600000.0,1138222000.0,1045494000.0,
Other Properties,165439000.0,167716000.0,155083000.0,188351000.0,
Machinery Furniture Equipment,669020000.0,587807000.0,595124000.0,482639000.0,
Buildings And Improvements,391098000.0,364556000.0,358380000.0,346164000.0,
Land And Improvements,33016000.0,29521000.0,29635000.0,28340000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,2239747000.0,2349608000.0,3001091000.0,3288558000.0,
Other Current Assets,195719000.0,186225000.0,337139000.0,122254000.0,
Assets Held For Sale Current,,,0.0,1693704000.0,555374000.0
Inventory,379497000.0,367587000.0,428062000.0,405462000.0,
Finished Goods,137481000.0,127894000.0,161618000.0,146616000.0,
Work In Process,68983000.0,65191000.0,69176000.0,68206000.0,
Raw Materials,173033000.0,174502000.0,197268000.0,190640000.0,
Receivables,744671000.0,632400000.0,632811000.0,612780000.0,
Accounts Receivable,744671000.0,632400000.0,632811000.0,612780000.0,
Cash Cash Equivalents And Short Term Investments,919860000.0,1163396000.0,1603079000.0,454358000.0,
Other Short Term Investments,,0.0,689916000.0,0.0,
Cash And Cash Equivalents,919860000.0,1163396000.0,913163000.0,454358000.0,
