period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,0.80659,0.79,0.85,0.65,23,0.2409
+1q,0.85484,0.82,0.93,0.73,22,0.171
0y,3.53563,3.4,3.81,2.98,27,0.1865
+1y,4.27467,3.84,5.24,3.53563,29,0.20899999
