period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,2616137380,2599999780,2728135000,21,2004800000,0.3049
+1q,2777983750,2708000000,2913647000,19,2204800000,0.26
0y,11435868280,11239700000,12009826000,24,9005700000,0.2698
+1y,13846371860,12846000000,15825846000,29,11435868280,0.21079999
