,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,61064008.0,64977334.0,67181833.0,70628950.0,
Share Issued,61064008.0,64977334.0,67181833.0,70628950.0,
Net Debt,4614754000.0,4378558000.0,4793030000.0,4705162000.0,
Total Debt,5166503000.0,4955429000.0,5366628000.0,5271278000.0,
Tangible Book Value,3285579000.0,2733328000.0,2216594000.0,2011126000.0,
Invested Capital,12028343000.0,11170748000.0,11061470000.0,10728562000.0,
Working Capital,168314000.0,605882000.0,798003000.0,622921000.0,
Net Tangible Assets,3285579000.0,2733328000.0,2216594000.0,2011126000.0,
Capital Lease Obligations,413952000.0,450888000.0,454159000.0,463298000.0,
Common Stock Equity,7275792000.0,6666207000.0,6149001000.0,5920582000.0,
Total Capitalization,11280185000.0,11130689000.0,10934784000.0,10647115000.0,
Total Equity Gross Minority Interest,7409408000.0,6762816000.0,6201906000.0,5970045000.0,
Minority Interest,133616000.0,96609000.0,52905000.0,49463000.0,
Stockholders Equity,7275792000.0,6666207000.0,6149001000.0,5920582000.0,
Other Equity Interest,-765357000.0,-713705000.0,-659890000.0,-604127000.0,
Gains Losses Not Affecting Retained Earnings,47783000.0,7201000.0,9289000.0,-9668000.0,
Other Equity Adjustments,47783000.0,7201000.0,9289000.0,-9668000.0,
Retained Earnings,7992755000.0,7372061000.0,6798930000.0,6533667000.0,
Capital Stock,611000.0,650000.0,672000.0,710000.0,
Common Stock,611000.0,650000.0,672000.0,710000.0,
Total Liabilities Net Minority Interest,8118185000.0,7706933000.0,7765696000.0,7524143000.0,
Total Non Current Liabilities Net Minority Interest,4878584000.0,5496527000.0,5752349000.0,5609724000.0,
Other Non Current Liabilities,527827000.0,655806000.0,584007000.0,487669000.0,
Preferred Securities Outside Stock Equity,,,,,5119000.0
Non Current Deferred Liabilities,5649000.0,0.0,,,0.0
Non Current Deferred Revenue,,,,,0.0
Non Current Deferred Taxes Liabilities,5649000.0,0.0,,,0.0
Long Term Debt And Capital Lease Obligation,4345108000.0,4840721000.0,5168342000.0,5122055000.0,
Long Term Capital Lease Obligation,340715000.0,376239000.0,382559000.0,395522000.0,
Long Term Debt,4004393000.0,4464482000.0,4785783000.0,4726533000.0,
Current Liabilities,3239601000.0,2210406000.0,2013347000.0,1914419000.0,
Current Deferred Liabilities,,0.0,5375000.0,2397000.0,6000.0
Current Deferred Revenue,,0.0,5375000.0,2397000.0,6000.0
Current Debt And Capital Lease Obligation,821395000.0,114708000.0,198286000.0,149223000.0,
Current Capital Lease Obligation,73237000.0,74649000.0,71600000.0,67776000.0,
Current Debt,748158000.0,40059000.0,126686000.0,81447000.0,
Other Current Borrowings,748158000.0,40059000.0,126686000.0,81447000.0,
Pensionand Other Post Retirement Benefit Plans Current,681583000.0,622625000.0,549470000.0,470858000.0,
Payables And Accrued Expenses,1736623000.0,1473073000.0,1260216000.0,1291941000.0,
Current Accrued Expenses,716661000.0,665170000.0,490010000.0,539843000.0,
Interest Payable,26197000.0,30250000.0,17436000.0,16243000.0,
Payables,1019962000.0,807903000.0,770206000.0,752098000.0,
Total Tax Payable,269828000.0,175902000.0,156232000.0,115497000.0,
Income Tax Payable,1930000.0,14219000.0,2046000.0,4608000.0,
Accounts Payable,750134000.0,632001000.0,613974000.0,636601000.0,
Total Assets,15527593000.0,14469749000.0,13967602000.0,13494188000.0,
Total Non Current Assets,12119678000.0,11653461000.0,11156252000.0,10956848000.0,
Other Non Current Assets,667340000.0,601785000.0,572754000.0,599623000.0,
Non Current Deferred Assets,79789000.0,127853000.0,92600000.0,74661000.0,
Non Current Deferred Taxes Assets,70517000.0,118449000.0,85626000.0,68397000.0,
Goodwill And Other Intangible Assets,3990213000.0,3932879000.0,3932407000.0,3909456000.0,
Goodwill,3990213000.0,3932879000.0,3932407000.0,3909456000.0,
Net PPE,7382336000.0,6990944000.0,6558491000.0,6373108000.0,
Accumulated Depreciation,-6481714000.0,-6071058000.0,-5652518000.0,-5167394000.0,
Gross PPE,13864050000.0,13062002000.0,12211009000.0,11540502000.0,
Leases,129012000.0,125018000.0,101318000.0,102494000.0,
Construction In Progress,1131499000.0,841003000.0,732184000.0,562825000.0,
Other Properties,3767931000.0,3679069000.0,3500301000.0,3391642000.0,
Machinery Furniture Equipment,,,,2936992000.0,2759934000.0
Buildings And Improvements,8076327000.0,7671206000.0,7139980000.0,6756228000.0,
Land And Improvements,759281000.0,745706000.0,737226000.0,727313000.0,
Properties,0.0,0.0,0.0,0.0,
Current Assets,3407915000.0,2816288000.0,2811350000.0,2537340000.0,
Other Current Assets,435574000.0,291614000.0,236658000.0,198283000.0,
Inventory,232110000.0,220940000.0,216988000.0,218517000.0,
Raw Materials,232110000.0,220940000.0,216988000.0,218517000.0,
Receivables,2602434000.0,2177751000.0,2238265000.0,2017722000.0,
Accounts Receivable,2602434000.0,2177751000.0,2238265000.0,2017722000.0,
Cash Cash Equivalents And Short Term Investments,137797000.0,125983000.0,119439000.0,102818000.0,
Cash And Cash Equivalents,137797000.0,125983000.0,119439000.0,102818000.0,
