period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,5.46024,4.76,6.614,4.84,12,0.12810001
+1q,5.88557,5.4,6.28,5.35,12,0.1001
0y,23.45759,22.33,24.29028,21.74,13,0.079
+1y,25.57687,24.31,28.0318,23.45759,13,0.090299994
