,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,287454000.0,133110000.0,282964000.0,121022000.0,412492000.0,
Repurchase Of Capital Stock,-352010000.0,-237399000.0,-155157000.0,-223385000.0,-250166000.0,
Repayment Of Debt,-15713000.0,-9243000.0,-9435000.0,-9113000.0,-168486000.0,
Issuance Of Debt,76550000.0,114385000.0,-57853000.0,152454000.0,0.0,
Issuance Of Capital Stock,4610000.0,3982000.0,4479000.0,3658000.0,4206000.0,
Capital Expenditure,-287239000.0,-247568000.0,-266014000.0,-239026000.0,-245945000.0,
Interest Paid Supplemental Data,52991000.0,25602000.0,49730000.0,27718000.0,23896000.0,
Income Tax Paid Supplemental Data,114897000.0,104182000.0,246148000.0,5638000.0,88455000.0,
End Cash Position,271322000.0,216603000.0,241400000.0,223726000.0,224752000.0,
Beginning Cash Position,216603000.0,241400000.0,223726000.0,224752000.0,204597000.0,
Effect Of Exchange Rate Changes,127000.0,-1541000.0,2286000.0,1645000.0,-3529000.0,
Changes In Cash,54592000.0,-23256000.0,15388000.0,-2671000.0,23684000.0,
Financing Cash Flow,-296135000.0,-134521000.0,-227651000.0,-91420000.0,-426760000.0,
Cash Flow From Continuing Financing Activities,-296135000.0,-134521000.0,-227651000.0,-91420000.0,-426760000.0,
Net Other Financing Charges,2793000.0,6222000.0,3215000.0,-1500000.0,730000.0,
Cash Dividends Paid,-12365000.0,-12468000.0,-12900000.0,-13534000.0,-13044000.0,
Common Stock Dividend Paid,-12365000.0,-12468000.0,-12900000.0,-13534000.0,-13044000.0,
Net Common Stock Issuance,-347400000.0,-233417000.0,-150678000.0,-219727000.0,-245960000.0,
Common Stock Payments,-352010000.0,-237399000.0,-155157000.0,-223385000.0,-250166000.0,
Common Stock Issuance,4610000.0,3982000.0,4479000.0,3658000.0,4206000.0,
Net Issuance Payments Of Debt,60837000.0,105142000.0,-67288000.0,143341000.0,-168486000.0,
Net Long Term Debt Issuance,60837000.0,105142000.0,-67288000.0,143341000.0,-168486000.0,
Long Term Debt Payments,-15713000.0,-9243000.0,-9435000.0,-9113000.0,-168486000.0,
Long Term Debt Issuance,76550000.0,114385000.0,-57853000.0,152454000.0,0.0,
Investing Cash Flow,-223966000.0,-269413000.0,-305939000.0,-271299000.0,-207993000.0,
Cash Flow From Continuing Investing Activities,-223966000.0,-269413000.0,-305939000.0,-271299000.0,-207993000.0,
Net Other Investing Changes,12883000.0,462000.0,,,8344000.0,24595000.0
Net Investment Purchase And Sale,50380000.0,17051000.0,-42707000.0,-23695000.0,48527000.0,
Purchase Of Investment,-12693000.0,,,,,
Net Business Purchase And Sale,10000.0,-39358000.0,264000.0,-8578000.0,-18919000.0,
Sale Of Business,42000.0,,,,79000.0,1000.0
Purchase Of Business,-32000.0,-39458000.0,264000.0,-8578000.0,-18998000.0,
Net PPE Purchase And Sale,-287239000.0,-247568000.0,-266014000.0,-239026000.0,-245945000.0,
Purchase Of PPE,-287239000.0,-247568000.0,-266014000.0,-239026000.0,-245945000.0,
Operating Cash Flow,574693000.0,380678000.0,548978000.0,360048000.0,658437000.0,
Cash Flow From Continuing Operating Activities,574693000.0,380678000.0,548978000.0,360048000.0,658437000.0,
Change In Working Capital,123073000.0,-100169000.0,71493000.0,-110815000.0,223223000.0,
Change In Other Working Capital,79360000.0,-1938000.0,80480000.0,-39013000.0,56647000.0,
Change In Other Current Assets,1030000.0,-7225000.0,-21915000.0,-489000.0,-6542000.0,
Change In Payables And Accrued Expense,66458000.0,110568000.0,-112810000.0,147061000.0,117466000.0,
Change In Accrued Expense,48612000.0,93942000.0,31744000.0,58420000.0,93866000.0,
Change In Interest Payable,-11105000.0,11584000.0,-15618000.0,11086000.0,14576000.0,
Change In Payable,17846000.0,16626000.0,-144554000.0,88641000.0,23600000.0,
Change In Tax Payable,17846000.0,16626000.0,-144554000.0,88641000.0,23600000.0,
Change In Income Tax Payable,17846000.0,16626000.0,-144554000.0,88641000.0,23600000.0,
Change In Receivables,-23775000.0,-201574000.0,125738000.0,-218374000.0,55652000.0,
Changes In Account Receivables,-23775000.0,-201574000.0,125738000.0,-218374000.0,55652000.0,
Other Non Cash Items,-96497000.0,-78197000.0,-64076000.0,-20705000.0,-70440000.0,
Stock Based Compensation,25102000.0,24879000.0,24112000.0,21595000.0,26622000.0,
Depreciation Amortization Depletion,163334000.0,155060000.0,152004000.0,148345000.0,146781000.0,
Depreciation And Amortization,163334000.0,155060000.0,152004000.0,148345000.0,146781000.0,
Operating Gains Losses,-88156000.0,0.0,,,-4796000.0,1759000.0
Net Income From Continuing Operations,447837000.0,379105000.0,362612000.0,321628000.0,337047000.0,
