,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2026-01-31,First Eagle Funds-First Eagle Global Fund,0.0577,3108317,567749637,-0.0771
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0305,1642007,299920786,-0.0242
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.025899999,1392687,254381242,0.0007
3,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Index Fund,0.0221,1190774,217500823,-0.0622
4,2026-01-31,Fidelity Puritan Trust-Fidelity Low-Priced Stock Fund,0.015,807014,147405141,-0.061
5,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Value Index Fund,0.0143,767740,140231548,-0.0553
6,2026-01-31,Invesco Exchange-Traded Fund Trust-Invesco S&P 500 Equal Weight ETF,0.013300001,714881,130576588,0.057600003
7,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.013200001,710108,129704775,-0.010299999
8,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.013099999,702923,128392399,0.0017
9,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.012,643471,117533194,-0.0185
