,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.031400003,17001341,1133564463,0.00029999999
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0252,13629102,908720417,0.0235
2,2026-01-31,"Invesco QQQ Trust, Series 1",0.0218,11773371,784989547,-0.0291
3,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.0217,11763466,784329131,-0.0145000005
4,2026-01-31,iShares Trust-iShares Semiconductor ETF,0.0178,9624431,641708966,0.0335
5,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128999995,6954622,463699443,-0.0094
6,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0127,6877866,458581736,0.0017
7,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0117999995,6376045,425122819,-0.0184
8,2026-02-28,VanEck ETF Trust-VanEck Semiconductor ETF,0.0115,6214171,414329870,0.0343
9,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,0.0092,4973511,331608861,0.026099999
