period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,1262439640,1259000000,1284794000,21,970500000,0.3008
+1q,1343494760,1300000000,1382006200,20,1075500000,0.2492
0y,4664384560,4661000000,4686694000,24,4401600000,0.059699997
+1y,5711637150,5464800000,5981836810,24,4664384560,0.2245
