period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,0.594,0.56,0.63,0.47,7,0.2638
+1q,0.58718,0.53,0.62,0.51,7,0.1513
0y,2.44644,2.26,2.59366,2.19,9,0.1171
+1y,2.7598,2.51,2.969,2.44644,9,0.12810001
