period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,0.22689,0.09,0.325,0.49,10,-0.537
+1q,0.34151,0.17,0.5,0.51,11,-0.33040002
0y,1.74347,1.19892,2.11002,2.27,13,-0.23200001
+1y,2.46033,0.90076,3.74,1.74347,16,0.4112
