,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0315,9997185,264275580,0.0015
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0252,7999118,211456680,0.0214
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Index Fund,0.0227,7200752,190351875,-0.0428
3,2026-01-31,Invesco Exchange-Traded Fund Trust-Invesco S&P 500 Equal Weight ETF,0.0211,6712658,177449110,0.0583
4,2026-02-28,Fidelity Rutland Square TRT II-Strategic Advisers Fidelity U.S. Total ,0.020299999,6459163,170747970,-0.021
5,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Value Index Fund,0.0146,4644123,122767389,-0.0354
6,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128999995,4084477,107973147,-0.0082
7,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0127,4039400,106781536,0.0016
8,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0117999995,3747623,99068412,-0.0184
9,2026-02-28,Fidelity Devonshire Trust-Fidelity Series Value Discovery Fund,0.0093,2950100,77985891,0.0
