,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Ordinary Shares Number,117715875.0,117692000.0,117669251.0,117650568.0,117559774.0,
Share Issued,117715875.0,117692000.0,117669251.0,117650568.0,117559774.0,
Net Debt,1575540000.0,1694635000.0,1816193000.0,2020621000.0,2323935000.0,
Total Debt,3296651000.0,3735038000.0,3717532000.0,3640481000.0,3615679000.0,
Tangible Book Value,5584370000.0,6040190000.0,6099546000.0,5957251000.0,5912945000.0,
Invested Capital,10491801000.0,11387401000.0,11628443000.0,11332266000.0,11242577000.0,
Working Capital,2210095000.0,2550951000.0,2555403000.0,2162889000.0,1875798000.0,
Net Tangible Assets,7819475000.0,8275295000.0,8334651000.0,8192356000.0,8148050000.0,
Capital Lease Obligations,103110000.0,108645000.0,94510000.0,101349000.0,99514000.0,
Common Stock Equity,7298260000.0,7761008000.0,8005421000.0,7793134000.0,7726412000.0,
Preferred Stock Equity,2235105000.0,2235105000.0,2235105000.0,2235105000.0,2235105000.0,
Total Capitalization,12652829000.0,13177122000.0,13418637000.0,13156894000.0,13079659000.0,
Total Equity Gross Minority Interest,9781461000.0,10269058000.0,10498984000.0,10274342000.0,10199688000.0,
Minority Interest,248096000.0,272945000.0,258458000.0,246103000.0,238171000.0,
Stockholders Equity,9533365000.0,9996113000.0,10240526000.0,10028239000.0,9961517000.0,
Gains Losses Not Affecting Retained Earnings,-334807000.0,-368592000.0,-364544000.0,-633136000.0,-742062000.0,
Other Equity Adjustments,-334807000.0,-368592000.0,-364544000.0,-633136000.0,-742062000.0,
Retained Earnings,4613676000.0,5117213000.0,5367257000.0,5433704000.0,5481692000.0,
Additional Paid In Capital,3018213000.0,3011210000.0,3001531000.0,2991389000.0,2985606000.0,
Capital Stock,2236283000.0,2236282000.0,2236282000.0,2236282000.0,2236281000.0,
Common Stock,1178000.0,1177000.0,1177000.0,1177000.0,1176000.0,
Preferred Stock,2235105000.0,2235105000.0,2235105000.0,2235105000.0,2235105000.0,
Total Liabilities Net Minority Interest,6592750000.0,6879227000.0,6792943000.0,6724916000.0,6409961000.0,
Total Non Current Liabilities Net Minority Interest,4794706000.0,4875273000.0,4843159000.0,4780523000.0,4443497000.0,
Other Non Current Liabilities,68865000.0,95743000.0,99824000.0,98432000.0,101477000.0,
Liabilities Heldfor Sale Non Current,59970000.0,,,,0.0,
Employee Benefits,192855000.0,182936000.0,188866000.0,182306000.0,186365000.0,
Non Current Pension And Other Postretirement Benefit Plans,192855000.0,182936000.0,188866000.0,182306000.0,186365000.0,
Tradeand Other Payables Non Current,430712000.0,426069000.0,420459000.0,372808000.0,391306000.0,
Non Current Deferred Liabilities,708802000.0,769536000.0,750786000.0,784323000.0,436056000.0,
Non Current Deferred Revenue,340527000.0,362402000.0,384277000.0,406152000.0,78027000.0,
Non Current Deferred Taxes Liabilities,368275000.0,407134000.0,366509000.0,378171000.0,358029000.0,
Long Term Debt And Capital Lease Obligation,3222574000.0,3289654000.0,3272621000.0,3230004000.0,3217656000.0,
Long Term Capital Lease Obligation,103110000.0,108645000.0,94510000.0,101349000.0,99514000.0,
Long Term Debt,3119464000.0,3181009000.0,3178111000.0,3128655000.0,3118142000.0,
Long Term Provisions,110928000.0,111335000.0,110603000.0,112650000.0,110637000.0,
Current Liabilities,1798044000.0,2003954000.0,1949784000.0,1944393000.0,1966464000.0,
Other Current Liabilities,191753000.0,,,,,
Current Deferred Liabilities,93090000.0,,,,2115000.0,
Current Deferred Revenue,93090000.0,,,,2115000.0,
Current Debt And Capital Lease Obligation,74077000.0,445384000.0,444911000.0,410477000.0,398023000.0,
Current Debt,74077000.0,445384000.0,444911000.0,410477000.0,398023000.0,
Pensionand Other Post Retirement Benefit Plans Current,140208000.0,,,,157153000.0,
Payables And Accrued Expenses,1298916000.0,1558570000.0,1504873000.0,1533916000.0,1409173000.0,
Current Accrued Expenses,288533000.0,500940000.0,414884000.0,379871000.0,308729000.0,
Payables,1010383000.0,1057630000.0,1089989000.0,1154045000.0,1100444000.0,
Dueto Related Parties Current,,,,,,152093000.0
Dividends Payable,61387000.0,61339000.0,61331000.0,61312000.0,61282000.0,
Total Tax Payable,35467000.0,93120000.0,169877000.0,174779000.0,95275000.0,
Income Tax Payable,35467000.0,93120000.0,169877000.0,174779000.0,95275000.0,
Accounts Payable,913529000.0,903171000.0,858781000.0,917954000.0,943887000.0,
Total Assets,16374211000.0,17148285000.0,17291927000.0,16999258000.0,16609649000.0,
Total Non Current Assets,12366072000.0,12593380000.0,12786740000.0,12891976000.0,12767387000.0,
Other Non Current Assets,597226000.0,736279000.0,737587000.0,628277000.0,102690000.0,
Non Current Deferred Assets,17542000.0,,,,53608000.0,
Non Current Deferred Taxes Assets,17542000.0,,,,53608000.0,
Non Current Accounts Receivable,407673000.0,,,,229574000.0,
Investments And Advances,900926000.0,914040000.0,890384000.0,1124777000.0,1117739000.0,
Other Investments,16766000.0,,,,16528000.0,
Investmentin Financial Assets,64312000.0,,,,374617000.0,
Available For Sale Securities,64312000.0,,,,374617000.0,
Long Term Equity Investment,819848000.0,,,,726594000.0,
Investmentsin Joint Venturesat Cost,819848000.0,,,,726594000.0,
Goodwill And Other Intangible Assets,1713890000.0,1720818000.0,1905875000.0,1835883000.0,1813467000.0,
Other Intangible Assets,214233000.0,229949000.0,234948000.0,229739000.0,230753000.0,
Goodwill,1499657000.0,1490869000.0,1670927000.0,1606144000.0,1582714000.0,
Net PPE,8728815000.0,9222243000.0,9252894000.0,9303039000.0,9450309000.0,
Accumulated Depreciation,-3156429000.0,-3680755000.0,-3539678000.0,-3356979000.0,-3191898000.0,
Gross PPE,11885244000.0,12902998000.0,12792572000.0,12660018000.0,12642207000.0,
Construction In Progress,642931000.0,,,,1009599000.0,
Other Properties,116404000.0,,,,118839000.0,
Machinery Furniture Equipment,7812518000.0,,,,8187422000.0,
Buildings And Improvements,936635000.0,,,,933188000.0,
Land And Improvements,616981000.0,,,,637389000.0,
Properties,1759775000.0,,,,1755770000.0,
Current Assets,4008139000.0,4554905000.0,4505187000.0,4107282000.0,3842262000.0,
Other Current Assets,2376000.0,249347000.0,177695000.0,124551000.0,4750000.0,
Assets Held For Sale Current,371815000.0,,,,0.0,
Prepaid Assets,71903000.0,,,,77191000.0,
Inventory,1179271000.0,1532622000.0,1640925000.0,1656365000.0,1502531000.0,
Finished Goods,620738000.0,901867000.0,1003309000.0,1040218000.0,912662000.0,
Work In Process,297900000.0,,,,290600000.0,
Raw Materials,260633000.0,630755000.0,637616000.0,616147000.0,299269000.0,
Receivables,764773000.0,841178000.0,879738000.0,807855000.0,1065560000.0,
Other Receivables,30003000.0,107701000.0,113305000.0,137080000.0,25246000.0,
Taxes Receivable,141268000.0,,,,298113000.0,
Accounts Receivable,593502000.0,733477000.0,766433000.0,670775000.0,742201000.0,
Allowance For Doubtful Accounts Receivable,-4578000.0,-4705000.0,-5189000.0,-5198000.0,-5201000.0,
Gross Accounts Receivable,598080000.0,738182000.0,771622000.0,675973000.0,747402000.0,
Cash Cash Equivalents And Short Term Investments,1618001000.0,1931758000.0,1806829000.0,1518511000.0,1192230000.0,
Cash And Cash Equivalents,1618001000.0,1931758000.0,1806829000.0,1518511000.0,1192230000.0,
