,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.123500004,14529573,2513325475,-0.0050999997
1,2025-12-31,Capital World Investors,0.0743,8737731,1511452671,0.057800002
2,2025-12-31,Blackrock Inc.,0.069699995,8197276,1417964767,-0.0014
3,2025-12-31,State Street Corporation,0.048299998,5686185,983596257,0.0123000005
4,2025-12-31,Bank of America Corporation,0.0256,3010321,520725313,-0.0062
5,2025-12-31,"Geode Capital Management, LLC",0.0255,3000953,519104837,0.0008
6,2025-12-31,Primecap Management Company,0.0238,2805069,485220823,-0.1385
7,2025-12-31,Morgan Stanley,0.0198,2323662,401947042,-0.2662
8,2025-12-31,"ProShare Advisors, LLC",0.015,1766197,305516749,-0.122700006
9,2025-12-31,Invesco Ltd.,0.015,1761282,304666552,-0.36180001
