Date,Stock Splits
1999-03-02 00:00:00-05:00,3.0
2000-05-25 00:00:00-04:00,2.0
2003-08-29 00:00:00-04:00,2.0
2005-02-17 00:00:00-05:00,2.0
2015-07-20 00:00:00-04:00,2.376
