period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,3034199640,3017569710,3059000000,23,2585000000,0.17379999
+1q,2960511040,2821750070,3068000000,21,2730000000,0.0844
0y,12029509110,11705000000,12382000000,26,11100000000,0.0837
+1y,12626072090,12021000000,13365000000,28,12029509110,0.0496
