,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,1434000000.0,1956000000.0,1970000000.0,1805000000.0,
Repurchase Of Capital Stock,-2500000000.0,-3149000000.0,-1401000000.0,-3143000000.0,
Repayment Of Debt,-3660000000.0,-750000000.0,-1150000000.0,-1355000000.0,
Issuance Of Debt,2988000000.0,441000000.0,0.0,1143000000.0,
Issuance Of Capital Stock,141000000.0,92000000.0,83000000.0,87000000.0,
Capital Expenditure,-525000000.0,-458000000.0,-456000000.0,-449000000.0,
Interest Paid Supplemental Data,256000000.0,264000000.0,275000000.0,244000000.0,
Income Tax Paid Supplemental Data,1457000000.0,722000000.0,746000000.0,540000000.0,
End Cash Position,3055000000.0,3286000000.0,2493000000.0,2272000000.0,
Beginning Cash Position,3286000000.0,2493000000.0,2272000000.0,1406000000.0,
Effect Of Exchange Rate Changes,51000000.0,-28000000.0,5000000.0,-57000000.0,
Changes In Cash,-282000000.0,821000000.0,216000000.0,923000000.0,
Financing Cash Flow,-3661000000.0,-3806000000.0,-2450000000.0,-3792000000.0,
Cash From Discontinued Financing Activities,,,0.0,0.0,25000000.0
Cash Flow From Continuing Financing Activities,-3661000000.0,-3806000000.0,-2450000000.0,-3792000000.0,
Net Other Financing Charges,-99000000.0,93000000.0,546000000.0,-35000000.0,
Cash Dividends Paid,-531000000.0,-533000000.0,-528000000.0,-489000000.0,
Common Stock Dividend Paid,-531000000.0,-533000000.0,-528000000.0,-489000000.0,
Net Common Stock Issuance,-2359000000.0,-3057000000.0,-1318000000.0,-3056000000.0,
Common Stock Payments,-2500000000.0,-3149000000.0,-1401000000.0,-3143000000.0,
Common Stock Issuance,141000000.0,92000000.0,83000000.0,87000000.0,
Net Issuance Payments Of Debt,-672000000.0,-309000000.0,-1150000000.0,-212000000.0,
Net Short Term Debt Issuance,-441000000.0,441000000.0,0.0,0.0,
Short Term Debt Payments,-2435000000.0,0.0,0.0,,
Short Term Debt Issuance,1994000000.0,441000000.0,0.0,0.0,
Net Long Term Debt Issuance,-231000000.0,-750000000.0,-1150000000.0,-212000000.0,
Long Term Debt Payments,-1225000000.0,-750000000.0,-1150000000.0,-1355000000.0,
Long Term Debt Issuance,994000000.0,0.0,0.0,1143000000.0,
Investing Cash Flow,1420000000.0,2213000000.0,240000000.0,2461000000.0,
Cash From Discontinued Investing Activities,,0.0,0.0,2000000.0,5080000000.0
Cash Flow From Continuing Investing Activities,1420000000.0,2213000000.0,240000000.0,2459000000.0,
Net Other Investing Changes,,-108000000.0,-38000000.0,-71000000.0,4000000.0
Dividends Received Cfi,227000000.0,0.0,0.0,,
Net Investment Purchase And Sale,1926000000.0,-1549000000.0,628000000.0,2092000000.0,
Sale Of Investment,8661000000.0,12306000000.0,14502000000.0,20626000000.0,
Purchase Of Investment,-6735000000.0,-13855000000.0,-13874000000.0,-18534000000.0,
Net Business Purchase And Sale,-208000000.0,4328000000.0,68000000.0,887000000.0,
Sale Of Business,0.0,4341000000.0,106000000.0,1095000000.0,
Purchase Of Business,-208000000.0,-13000000.0,-38000000.0,-208000000.0,
Net PPE Purchase And Sale,-525000000.0,-458000000.0,-456000000.0,-449000000.0,
Purchase Of PPE,-525000000.0,-458000000.0,-456000000.0,-449000000.0,
Operating Cash Flow,1959000000.0,2414000000.0,2426000000.0,2254000000.0,
Cash From Discontinued Operating Activities,-50000000.0,0.0,-5000000.0,-373000000.0,
Cash Flow From Continuing Operating Activities,2009000000.0,2414000000.0,2431000000.0,2627000000.0,
Change In Working Capital,-1429000000.0,-34000000.0,-94000000.0,-377000000.0,
Change In Other Working Capital,,,,20000000.0,-17000000.0
Change In Other Current Assets,-105000000.0,104000000.0,155000000.0,-13000000.0,
Change In Payables And Accrued Expense,-1324000000.0,-138000000.0,-249000000.0,-364000000.0,
Change In Accrued Expense,-335000000.0,-644000000.0,-212000000.0,-410000000.0,
Change In Payable,-989000000.0,506000000.0,-37000000.0,46000000.0,
Change In Account Payable,-4000000.0,-8000000.0,15000000.0,6000000.0,
Change In Tax Payable,-985000000.0,514000000.0,-52000000.0,40000000.0,
Change In Income Tax Payable,-985000000.0,514000000.0,-52000000.0,40000000.0,
Change In Receivables,,,,,195000000.0
Changes In Account Receivables,,,,,195000000.0
Other Non Cash Items,396000000.0,353000000.0,360000000.0,-5000000.0,
Stock Based Compensation,607000000.0,588000000.0,575000000.0,494000000.0,
Provisionand Write Offof Assets,,353000000.0,360000000.0,332000000.0,422000000.0
Asset Impairment Charge,,,0.0,0.0,160000000.0
Deferred Tax,44000000.0,-874000000.0,255000000.0,-780000000.0,
Deferred Income Tax,44000000.0,-874000000.0,255000000.0,-780000000.0,
Depreciation Amortization Depletion,407000000.0,324000000.0,403000000.0,442000000.0,
Depreciation And Amortization,407000000.0,324000000.0,403000000.0,442000000.0,
Operating Gains Losses,-12000000.0,76000000.0,-1843000000.0,3790000000.0,
Earnings Losses From Equity Investments,0.0,226000000.0,-1686000000.0,3539000000.0,
Gain Loss On Investment Securities,-12000000.0,-150000000.0,-157000000.0,251000000.0,
Gain Loss On Sale Of Business,,,,,0.0
Net Income From Continuing Operations,1996000000.0,1981000000.0,2775000000.0,-1274000000.0,
