period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,6172203820,6006992000,6364000000,19,6027000000,0.0241
+1q,6379262590,6206000000,6651000000,18,6154000000,0.0366
0y,25536580910,25025000000,26415000000,23,24510000000,0.0419
+1y,26771260140,26014320270,27945000000,22,25536580910,0.048299998
