,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0315,233573777,86600984850,-0.0017
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0252,187420611,69489005582,0.0219
2,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128999995,95641932,35460682318,-0.0094
3,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0127,94586341,35069306106,0.0017
4,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0117999995,87454667,32425130891,-0.019299999
5,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Growth Index Fund,0.0104,77560271,28756635013,0.0959
6,2026-01-31,"Invesco QQQ Trust, Series 1",0.007900001,58648459,21744796760,-0.0291
7,2025-12-31,VANGUARD INSTITUTIONAL INDEX FUNDS-Vanguard Institutional Index Fund,0.0057,42653431,15814399969,-0.0156
8,2025-11-30,VANGUARD WORLD FUND-Vanguard Information Technology Index Fund,0.0044,32953851,12218135048,0.0334
9,2025-12-31,GROWTH FUND OF AMERICA,0.0043,31977079,11855982163,-0.0128999995
