,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,203948000.0,218665000.0,244048000.0,161031000.0,191385000.0,
Repurchase Of Capital Stock,-2057000.0,2046000.0,-2069000.0,-6760000.0,-10764000.0,
Repayment Of Debt,-329161000.0,-139266000.0,-352512000.0,-115335000.0,-182892000.0,
Issuance Of Debt,140000000.0,115000000.0,512116000.0,290000000.0,195000000.0,
Issuance Of Capital Stock,49045000.0,49162000.0,0.0,462000.0,0.0,
Interest Paid Supplemental Data,24433000.0,64609000.0,25634000.0,64540000.0,23989000.0,
Income Tax Paid Supplemental Data,,738000.0,387000.0,0.0,610000.0,709000.0
End Cash Position,120661000.0,205595000.0,154819000.0,78537000.0,61884000.0,
Beginning Cash Position,205595000.0,154819000.0,78537000.0,61884000.0,114831000.0,
Changes In Cash,-84934000.0,50776000.0,76282000.0,16653000.0,-52947000.0,
Financing Cash Flow,-272453000.0,-135871000.0,24779000.0,35770000.0,-126759000.0,
Cash Flow From Continuing Financing Activities,-272453000.0,-135871000.0,24779000.0,35770000.0,-126759000.0,
Net Other Financing Charges,1428000.0,-33134000.0,-799000.0,-727000.0,-3326000.0,
Cash Dividends Paid,-131708000.0,-129679000.0,-131957000.0,-131870000.0,-124777000.0,
Preferred Stock Dividend Paid,-3411000.0,-3413000.0,-3413000.0,-3413000.0,-3411000.0,
Common Stock Dividend Paid,-128297000.0,-126266000.0,-128544000.0,-128457000.0,-121366000.0,
Net Common Stock Issuance,46988000.0,51208000.0,-2069000.0,-6298000.0,-10764000.0,
Common Stock Payments,-2057000.0,2046000.0,-2069000.0,-6760000.0,-10764000.0,
Common Stock Issuance,49045000.0,49162000.0,0.0,462000.0,0.0,
Net Issuance Payments Of Debt,-189161000.0,-24266000.0,159604000.0,174665000.0,12108000.0,
Net Long Term Debt Issuance,-189161000.0,-24266000.0,159604000.0,174665000.0,12108000.0,
Long Term Debt Payments,-329161000.0,-139266000.0,-352512000.0,-115335000.0,-182892000.0,
Long Term Debt Issuance,140000000.0,115000000.0,512116000.0,290000000.0,195000000.0,
Investing Cash Flow,-16429000.0,-32018000.0,-192545000.0,-180148000.0,-117573000.0,
Cash Flow From Continuing Investing Activities,-16429000.0,-32018000.0,-192545000.0,-180148000.0,-117573000.0,
Net Other Investing Changes,19933000.0,12285000.0,60000.0,120000.0,267000.0,
Dividends Received Cfi,157000.0,151000.0,93000.0,988000.0,157000.0,
Net Investment Purchase And Sale,49978000.0,40675000.0,-90576000.0,3592000.0,872000.0,
Sale Of Investment,53520000.0,44219000.0,3417000.0,5825000.0,2881000.0,
Purchase Of Investment,-3542000.0,-3544000.0,-93993000.0,-2233000.0,-2009000.0,
Net Investment Properties Purchase And Sale,-54573000.0,-78947000.0,-96135000.0,-184618000.0,-103295000.0,
Sale Of Investment Properties,73908000.0,43919000.0,7165000.0,0.0,4989000.0,
Purchase Of Investment Properties,-128481000.0,-122866000.0,-103300000.0,-184618000.0,-108284000.0,
Net Business Purchase And Sale,-31924000.0,-6182000.0,-5987000.0,-230000.0,-15574000.0,
Purchase Of Business,-31924000.0,-6182000.0,-5987000.0,-230000.0,-15574000.0,
Operating Cash Flow,203948000.0,218665000.0,244048000.0,161031000.0,191385000.0,
Cash Flow From Continuing Operating Activities,203948000.0,218665000.0,244048000.0,161031000.0,191385000.0,
Dividend Received Cfo,16772000.0,13197000.0,18426000.0,16076000.0,19169000.0,
Change In Working Capital,-21219000.0,4636000.0,27159000.0,-51326000.0,-15971000.0,
Change In Other Working Capital,-5185000.0,-4974000.0,-7054000.0,-1748000.0,-4060000.0,
Change In Other Current Liabilities,8860000.0,-3264000.0,-318000.0,1282000.0,644000.0,
Change In Other Current Assets,11280000.0,1881000.0,1053000.0,-16176000.0,12556000.0,
Change In Payables And Accrued Expense,-19851000.0,11519000.0,44199000.0,-43735000.0,-9628000.0,
Change In Payable,-19851000.0,11519000.0,44199000.0,-43735000.0,-9628000.0,
Change In Account Payable,-19851000.0,11519000.0,44199000.0,-43735000.0,-9628000.0,
Change In Receivables,-16323000.0,-526000.0,-10721000.0,9051000.0,-15483000.0,
Other Non Cash Items,4049000.0,4040000.0,3588000.0,3334000.0,3342000.0,
Stock Based Compensation,4642000.0,4953000.0,4898000.0,4966000.0,4675000.0,
Asset Impairment Charge,-30000.0,3374000.0,,,,
Depreciation Amortization Depletion,100308000.0,97551000.0,94336000.0,90559000.0,89888000.0,
Depreciation And Amortization,100308000.0,97551000.0,94336000.0,90559000.0,89888000.0,
Amortization Cash Flow,-5628000.0,-5248000.0,-5199000.0,-6215000.0,-5318000.0,
Amortization Of Intangibles,-5628000.0,-5248000.0,-5199000.0,-6215000.0,-5318000.0,
Depreciation,105936000.0,102799000.0,99535000.0,96774000.0,95206000.0,
Operating Gains Losses,-108706000.0,-21703000.0,-13970000.0,-14431000.0,-12699000.0,
Pension And Employee Benefit Expense,1312000.0,2213000.0,268000.0,-521000.0,1641000.0,
Earnings Losses From Equity Investments,-90121000.0,-15124000.0,-13759000.0,-14495000.0,-12531000.0,
Gain Loss On Investment Securities,-19897000.0,-8792000.0,-479000.0,585000.0,-1809000.0,
Net Income From Continuing Operations,208132000.0,112617000.0,108349000.0,111853000.0,88677000.0,
