,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,827692000.0,790198000.0,719591000.0,655815000.0,
Repurchase Of Capital Stock,-8840000.0,-219606000.0,-36864000.0,-81866000.0,
Repayment Of Debt,-936274000.0,-1201889000.0,-477827000.0,-112964000.0,
Issuance Of Debt,1057116000.0,1457279000.0,616500000.0,95000000.0,
Issuance Of Capital Stock,98669000.0,210000.0,103000.0,61348000.0,
Interest Paid Supplemental Data,179216000.0,161356000.0,147176000.0,141359000.0,
Income Tax Paid Supplemental Data,,7724000.0,933000.0,570000.0,378000.0
End Cash Position,120661000.0,61884000.0,91354000.0,68776000.0,
Beginning Cash Position,61884000.0,91354000.0,68776000.0,95027000.0,
Changes In Cash,58777000.0,-29470000.0,22578000.0,-26251000.0,
Financing Cash Flow,-347775000.0,-493024000.0,-355035000.0,-475958000.0,
Cash Flow From Continuing Financing Activities,-347775000.0,-493024000.0,-355035000.0,-475958000.0,
Net Other Financing Charges,-33232000.0,-25003000.0,-469000.0,-9200000.0,
Proceeds From Stock Option Exercised,,,,,-4083000.0
Cash Dividends Paid,-525214000.0,-504015000.0,-456478000.0,-428276000.0,
Preferred Stock Dividend Paid,-13650000.0,-13650000.0,-3413000.0,0.0,
Common Stock Dividend Paid,-511564000.0,-490365000.0,-453065000.0,-428276000.0,
Net Common Stock Issuance,89829000.0,-219396000.0,-36761000.0,-20518000.0,
Common Stock Payments,-8840000.0,-219606000.0,-36864000.0,-81866000.0,
Common Stock Issuance,98669000.0,210000.0,103000.0,61348000.0,
Net Issuance Payments Of Debt,120842000.0,255390000.0,138673000.0,-17964000.0,
Net Short Term Debt Issuance,,,152000000.0,0.0,-265000000.0
Short Term Debt Payments,,,-405000000.0,-95000000.0,-265000000.0
Short Term Debt Issuance,,,557000000.0,95000000.0,0.0
Net Long Term Debt Issuance,120842000.0,255390000.0,138673000.0,-17964000.0,
Long Term Debt Payments,-936274000.0,-1201889000.0,-477827000.0,-112964000.0,
Long Term Debt Issuance,1057116000.0,1457279000.0,616500000.0,95000000.0,
Investing Cash Flow,-421140000.0,-326644000.0,-341978000.0,-206108000.0,
Cash Flow From Continuing Investing Activities,-421140000.0,-326644000.0,-341978000.0,-206108000.0,
Net Other Investing Changes,32398000.0,-11216000.0,11308000.0,50296000.0,
Dividends Received Cfi,1389000.0,453000.0,1283000.0,1113000.0,
Net Investment Purchase And Sale,3669000.0,5622000.0,8013000.0,673000.0,
Sale Of Investment,106981000.0,106666000.0,16003000.0,21785000.0,
Purchase Of Investment,-103312000.0,-101044000.0,-7990000.0,-21112000.0,
Net Investment Properties Purchase And Sale,-414273000.0,-280158000.0,-267074000.0,-221924000.0,
Sale Of Investment Properties,124992000.0,108615000.0,11167000.0,143133000.0,
Purchase Of Investment Properties,-539265000.0,-388773000.0,-278241000.0,-365057000.0,
Net Business Purchase And Sale,-44323000.0,-41345000.0,-95508000.0,-36266000.0,
Purchase Of Business,-44323000.0,-41345000.0,-95508000.0,-36266000.0,
Operating Cash Flow,827692000.0,790198000.0,719591000.0,655815000.0,
Cash Flow From Continuing Operating Activities,827692000.0,790198000.0,719591000.0,655815000.0,
Dividend Received Cfo,64471000.0,69156000.0,66531000.0,61416000.0,
Change In Working Capital,-40750000.0,-26765000.0,-17196000.0,-46741000.0,
Change In Other Working Capital,-18961000.0,-11703000.0,-11156000.0,-10801000.0,
Change In Other Current Liabilities,6560000.0,3086000.0,-316000.0,7130000.0,
Change In Other Current Assets,-1962000.0,1818000.0,3028000.0,1292000.0,
Change In Payables And Accrued Expense,-7868000.0,4253000.0,5152000.0,-9088000.0,
Change In Payable,-7868000.0,4253000.0,5152000.0,-9088000.0,
Change In Account Payable,-7868000.0,4253000.0,5152000.0,-9088000.0,
Change In Receivables,-18519000.0,-24219000.0,-13904000.0,-35274000.0,
Other Non Cash Items,15011000.0,13096000.0,8252000.0,5799000.0,
Stock Based Compensation,19459000.0,23504000.0,20075000.0,16521000.0,
Asset Impairment Charge,4606000.0,14304000.0,0.0,0.0,
Depreciation Amortization Depletion,382754000.0,372013000.0,323152000.0,298702000.0,
Depreciation And Amortization,382754000.0,372013000.0,323152000.0,298702000.0,
Amortization Cash Flow,-22290000.0,-22701000.0,-29130000.0,-20995000.0,
Amortization Of Intangibles,-22290000.0,-22701000.0,-29130000.0,-20995000.0,
Depreciation,405044000.0,394714000.0,352282000.0,319697000.0,
Operating Gains Losses,-158810000.0,-84950000.0,-52090000.0,-167917000.0,
Pension And Employee Benefit Expense,3272000.0,5256000.0,4782000.0,-6128000.0,
Earnings Losses From Equity Investments,-133499000.0,-50294000.0,-50541000.0,-59824000.0,
Gain Loss On Investment Securities,-28583000.0,-40092000.0,-6232000.0,-101965000.0,
Net Income From Continuing Operations,540951000.0,409840000.0,370867000.0,488035000.0,
