period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,402687500,400177000,405198000,2,374100000,0.0764
+1q,397258500,392385000,402132000,2,373604000,0.0633
0y,1601903210,1574913000,1625409000,4,1525166000,0.050300002
+1y,1665211630,1623932000,1709863510,4,1601903210,0.0395
