period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,0.62171,0.59507,0.65,0.58,5,0.0719
+1q,0.59178,0.54836,0.63,0.56,5,0.056700002
0y,2.41014,2.24884,2.52,2.82,7,-0.1453
+1y,2.53945,2.19668,2.68,2.41014,6,0.0537
