address1,address2,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,shortName,longName,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,marketState,cryptoTradeable,displayName,trailingPegRatio
One Independent Drive,Suite 114,Jacksonville,FL,32202-5019,United States,904 598 7000,https://www.regencycenters.com,REIT - Retail,reit-retail,REIT - Retail,Real Estate,real-estate,Real Estate,"Regency Centers is a fully integrated real estate company and self-administered and self-managed real estate investment trust that began its operations as a publicly-traded REIT in 1993. The Company conducts substantially all of its operations, and owns, directly or indirectly, substantially all of its assets. Our business consists of acquiring, developing, owning, and operating income-producing retail real estate principally located in suburban trade areas with compelling demographics within the United States of America. Regency has been an S&P 500 Index member since 2017. We are a preeminent national owner, operator, and developer of neighborhood and community shopping centers. Our portfolio includes thriving properties merchandised with highly productive grocers, restaurants, service providers, and best-in-class retailers that connect with their neighborhoods, communities, and customers. Regency Centers Corporation was incorporated in 1963 in Florida, USA.",503,"[{'maxAge': 1, 'name': 'Mr. Martin E. Stein Jr.', 'age': 72, 'title': 'Non Independent Executive Chairman of the Board', 'yearBorn': 1953, 'fiscalYear': 2025, 'totalPay': 540828, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Lisa  Palmer', 'age': 57, 'title': 'President, CEO & Director', 'yearBorn': 1968, 'fiscalYear': 2025, 'totalPay': 3993334, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Alan Todd Roth', 'age': 50, 'title': 'President of East Region & COO', 'yearBorn': 1975, 'fiscalYear': 2025, 'totalPay': 1583938, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Nicholas Andrew Wibbenmeyer', 'age': 44, 'title': 'President of West Region & Chief Investment Officer', 'yearBorn': 1981, 'fiscalYear': 2025, 'totalPay': 1576970, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Terah L. Devereaux', 'age': 49, 'title': 'Senior VP & Chief Accounting Officer', 'yearBorn': 1976, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Mitch  Walters', 'title': 'Senior VP & Chief Information Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Kathryn  McKie', 'title': 'VP of Investor Relations & Corporate Analysis', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Michael R. Herman J.D.', 'age': 62, 'title': 'Senior VP, General Counsel & Secretary', 'yearBorn': 1963, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jan X. Hanak', 'title': 'Senior VP of Marketing & Communications', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': ""Ms. Amy L. D'Olimpio"", 'title': 'Senior Vice President & Chief Human Resources Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]",3,7,1,1,1,1775001600,1767139200,[],86400,2,76.63,76.45,76.45,77.435,76.63,76.45,76.45,77.435,3.02,3.92,1773187200,1.0177,3.89,0.922,27.372341,30.396347,142917,142917,1368716,1225750,1225750,70.39,82.72,2,2,14428475392,14029678566,63.44,79.9,93.49,15.125,8.955984,75.9038,71.97845,2.87,0.037452694,USD,False,19413651456,0.32740003,163824445,183083369,5761162,6710853,1770940800,1773360000,0.0315,0.0064,1.03913,5.2,0.0425,186921557,36.632,2.1071742,1767139200,1798675200,1767139200,1.341,513809984,2.82,2.53945,12.05,18.971,0.17028105,0.32693863,0.755,1773187200,EQUITY,77.19,90.0,74.0,81.78947,83.0,1.95238,buy,19,111435000,0.611,1023337984,4983275008,0.549,0.618,1611042944,69.389,8.857,0.03153,0.07683,1153884032,671526016,827692032,1.419,0.089,0.71623003,0.6352,0.38762,USD,REG,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,[],1775579472,NMS,finmb_816889,America/New_York,EDT,-14400000,us_market,False,0.7306004,77.19,Regency Centers Corporation,Regency Centers Corporation,True,751901400000,0.5600052,76.45 - 77.435,NasdaqGS,1368716,13.750004,0.2167403,63.44 - 79.9,-2.709999,-0.033917386,17.028105,1775001600,1777492800,1777492800,1777492800,1777561200,1777561200,False,2.82,2.53945,2.41014,32.027187,1.2862015,0.016945152,5.2115555,0.07240439,15,0,2.0 - Buy,REGULAR,False,Regency Centers,2.6072
