period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,6025214870,5456728500,6597000000,19,4232000000,0.42369998
+1q,6547630230,6105800000,7059000000,19,4840000000,0.35279998
0y,26860699980,25086300000,29076326570,21,20322000000,0.3218
+1y,32997781510,28248600000,39972132010,22,26860699980,0.22850001
