,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.028199999,302366672,63970205699,0.0008
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0229,245313239,51899696007,0.024500001
2,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0117,125183865,26484524704,-0.0094
3,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0115,123802237,26192220573,0.0017
4,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0107,114465106,24216810430,-0.019299999
5,2026-01-31,"Invesco QQQ Trust, Series 1",0.007900001,84355827,17846740745,-0.0291
6,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Growth Index Fund,0.0064999997,69950501,14799077914,-0.19209999
7,2025-12-31,VANGUARD INSTITUTIONAL INDEX FUNDS-Vanguard Institutional Index Fund,0.0052,55828174,11811287768,-0.013200001
8,2025-12-31,GROWTH FUND OF AMERICA,0.0042,45058122,9532721690,-0.0137
9,2026-02-28,Fidelity Contrafund,0.0041,43789020,9264224123,-0.044699997
