,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2026-01-31,Income Fund of America,0.0309,5984731,765087989,0.7363
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0251,4857633,620999784,0.1003
2,2025-12-31,AMERICAN FUNDS FUNDAMENTAL INVESTORS,0.0235,4549819,581648844,0.0
3,2025-12-31,NEW PERSPECTIVE FUND,0.019199999,3722586,475895380,0.0
4,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Index Fund,0.018099999,3510276,448753670,0.0575
5,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0176,3414006,436446514,-0.0121
6,2026-01-31,iShares Trust-iShares Select Dividend ETF,0.0152,2940470,375909674,-0.016900001
7,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Value Index Fund,0.0117,2263311,289341669,0.0653
8,2026-01-31,Invesco Exchange-Traded Fund Trust-Invesco S&P 500 Equal Weight ETF,0.009,1742261,222730639,0.0582
9,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.009,1740028,222445173,-0.0104
