period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,23365878710,22133514840,24000000000,4,11643000000,1.0069001
+1q,23232410290,22172641150,24000000000,4,12769000000,0.8194
0y,91379104970,83211000000,96000000000,7,70329000000,0.29930001
+1y,94275842000,89242971750,101207000000,7,91379104970,0.0317
