,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.122,29956267,2656971092,-0.0355
1,2025-12-31,Blackrock Inc.,0.098900005,24291522,2154536536,0.0114
2,2025-12-31,State Street Corporation,0.0437,10720184,950826716,0.025899999
3,2025-12-31,"Geode Capital Management, LLC",0.0295,7249875,643027660,0.0178
4,2025-12-31,Alliancebernstein L.P.,0.0223,5481804,486208604,-0.045
5,2025-12-31,"T. Rowe Price Investment Management, Inc.",0.0222,5461464,484404547,-0.2083
6,2025-12-31,First Trust Advisors LP,0.0191,4678084,414922658,0.3334
7,2025-12-31,Invesco Ltd.,0.0187,4595043,407557337,0.0629
8,2025-12-31,Brown Advisory  Inc.,0.0176,4322993,383427862,-0.23030001
9,2025-12-31,Nordea Investment Management AB,0.0166,4065069,360551293,-0.0308
