period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,1.00265,0.97898,1.03,0.95,15,0.0554
+1q,1.02586,1.00944,1.06,0.93,15,0.1031
0y,4.19864,4.15,4.27,3.9,18,0.0766
+1y,4.56337,4.48,4.76,4.19864,18,0.086899996
