,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.133106,0.219,0.221,0.221,0.189286,
Normalized EBITDA,333000000.0,347000000.0,332000000.0,335000000.0,328000000.0,
Net Income From Continuing Operation Net Minority Interest,254000000.0,239000000.0,222000000.0,225000000.0,227000000.0,
Reconciled Depreciation,20000000.0,20000000.0,19000000.0,19000000.0,20000000.0,
Reconciled Cost Of Revenue,568000000.0,560000000.0,549000000.0,527000000.0,544000000.0,
EBITDA,333000000.0,347000000.0,332000000.0,335000000.0,328000000.0,
EBIT,313000000.0,327000000.0,313000000.0,316000000.0,308000000.0,
Net Interest Income,-20000000.0,-21000000.0,-28000000.0,-27000000.0,-28000000.0,
Interest Expense,20000000.0,21000000.0,28000000.0,27000000.0,28000000.0,
Normalized Income,254000000.0,239000000.0,222000000.0,225000000.0,227000000.0,
Net Income From Continuing And Discontinued Operation,254000000.0,239000000.0,222000000.0,225000000.0,227000000.0,
Total Expenses,1080000000.0,1078000000.0,1058000000.0,1010000000.0,1037000000.0,
Total Operating Income As Reported,316000000.0,326000000.0,313000000.0,322000000.0,308000000.0,
Diluted Average Shares,250500000.0,250600000.0,249900000.0,250100000.0,250300000.0,
Basic Average Shares,248600000.0,248500000.0,248200000.0,247900000.0,247600000.0,
Diluted EPS,1.01,0.95,0.89,0.9,0.91,
Basic EPS,1.02,0.96,0.89,0.91,0.92,
Diluted NI Availto Com Stockholders,254000000.0,239000000.0,222000000.0,225000000.0,227000000.0,
Net Income Common Stockholders,254000000.0,239000000.0,222000000.0,225000000.0,227000000.0,
Net Income,254000000.0,239000000.0,222000000.0,225000000.0,227000000.0,
Net Income Including Noncontrolling Interests,254000000.0,239000000.0,222000000.0,225000000.0,227000000.0,
Net Income Continuous Operations,254000000.0,239000000.0,222000000.0,225000000.0,227000000.0,
Tax Provision,39000000.0,67000000.0,63000000.0,64000000.0,53000000.0,
Pretax Income,293000000.0,306000000.0,285000000.0,289000000.0,280000000.0,
Other Income Expense,-3000000.0,1000000.0,,-6000000.0,0.0,5000000.0
Other Non Operating Income Expenses,7000000.0,1000000.0,,-6000000.0,0.0,5000000.0
Net Non Operating Interest Income Expense,-20000000.0,-21000000.0,-28000000.0,-27000000.0,-28000000.0,
Interest Expense Non Operating,20000000.0,21000000.0,28000000.0,27000000.0,28000000.0,
Operating Income,316000000.0,326000000.0,313000000.0,322000000.0,308000000.0,
Operating Expense,512000000.0,518000000.0,509000000.0,483000000.0,493000000.0,
Research And Development,68000000.0,67000000.0,67000000.0,64000000.0,69000000.0,
Selling General And Administration,444000000.0,451000000.0,442000000.0,419000000.0,424000000.0,
Gross Profit,828000000.0,844000000.0,822000000.0,805000000.0,801000000.0,
Cost Of Revenue,568000000.0,560000000.0,549000000.0,527000000.0,544000000.0,
Total Revenue,1396000000.0,1404000000.0,1371000000.0,1332000000.0,1345000000.0,
Operating Revenue,1396000000.0,1404000000.0,1371000000.0,1332000000.0,1345000000.0,
