,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,12402825.0,7224250.0,0.0,-835285.44283,
Tax Rate For Calcs,0.305,0.275,0.259,0.251895,
Normalized EBITDA,2298165000.0,2092974000.0,2010216000.0,1765920000.0,
Total Unusual Items,40665000.0,26270000.0,0.0,-3316000.0,
Total Unusual Items Excluding Goodwill,40665000.0,26270000.0,0.0,-3316000.0,
Net Income From Continuing Operation Net Minority Interest,1069826000.0,1003746000.0,981890000.0,954327000.0,
Reconciled Depreciation,393303000.0,351088000.0,336604000.0,322282000.0,
Reconciled Cost Of Revenue,969177000.0,869085000.0,819908000.0,764707000.0,
EBITDA,2338830000.0,2119244000.0,2010216000.0,1762604000.0,
EBIT,1945527000.0,1768156000.0,1673612000.0,1440322000.0,
Net Interest Income,-403848000.0,-383043000.0,-348607000.0,-164662000.0,
Interest Expense,403848000.0,383043000.0,348607000.0,164662000.0,
Normalized Income,1041563825.0,984700250.0,981890000.0,956807714.55717,
Net Income From Continuing And Discontinued Operation,1069826000.0,1003746000.0,981890000.0,954327000.0,
Total Expenses,2576556000.0,2218742000.0,2100846000.0,1980488000.0,
Total Operating Income As Reported,1994108000.0,1787157000.0,1656873000.0,1446641000.0,
Diluted Average Shares,71058000.0,71848000.0,74387000.0,76862000.0,
Basic Average Shares,70137000.0,70331000.0,73155000.0,75598000.0,
Diluted EPS,15.03,13.97,13.2,12.42,
Basic EPS,15.23,14.27,13.42,12.62,
Diluted NI Availto Com Stockholders,1068346000.0,1003746000.0,981890000.0,954327000.0,
Average Dilution Earnings,-1480000.0,0.0,0.0,,
Net Income Common Stockholders,1069826000.0,1003746000.0,981890000.0,954327000.0,
Net Income,1069826000.0,1003746000.0,981890000.0,954327000.0,
Minority Interests,-2122000.0,14000.0,0.0,0.0,
Net Income Including Noncontrolling Interests,1071948000.0,1003732000.0,981890000.0,954327000.0,
Net Income Continuous Operations,1071948000.0,1003732000.0,981890000.0,954327000.0,
Tax Provision,469731000.0,381381000.0,343115000.0,321333000.0,
Pretax Income,1541679000.0,1385113000.0,1325005000.0,1275660000.0,
Other Income Expense,-6320000.0,12309000.0,16739000.0,-6319000.0,
Other Non Operating Income Expenses,-46985000.0,-13961000.0,16739000.0,-3003000.0,
Special Income Charges,40665000.0,26270000.0,0.0,-1934000.0,
Gain On Sale Of Business,42261000.0,121310000.0,0.0,0.0,
Other Special Charges,1596000.0,5040000.0,,1934000.0,16194000.0
Impairment Of Capital Assets,0.0,90000000.0,0.0,0.0,
Gain On Sale Of Security,,-239000.0,116000.0,-1382000.0,9000.0
Net Non Operating Interest Income Expense,-403848000.0,-383043000.0,-348607000.0,-164662000.0,
Interest Expense Non Operating,403848000.0,383043000.0,348607000.0,164662000.0,
Operating Income,1951847000.0,1755847000.0,1656873000.0,1446641000.0,
Operating Expense,1607379000.0,1349657000.0,1280938000.0,1215781000.0,
Other Operating Expenses,2060000.0,789000.0,753000.0,282000.0,
Depreciation Amortization Depletion Income Statement,393303000.0,351088000.0,336604000.0,322282000.0,
Depreciation And Amortization In Income Statement,393303000.0,351088000.0,336604000.0,322282000.0,
Selling General And Administration,1212016000.0,997780000.0,943581000.0,893217000.0,
Selling And Marketing Expense,478988000.0,380906000.0,340157000.0,309082000.0,
General And Administrative Expense,733028000.0,616874000.0,603424000.0,584135000.0,
Other Gand A,733028000.0,616874000.0,603424000.0,584135000.0,
Gross Profit,3559226000.0,3105504000.0,2937811000.0,2662422000.0,
Cost Of Revenue,969177000.0,869085000.0,819908000.0,764707000.0,
Total Revenue,4528403000.0,3974589000.0,3757719000.0,3427129000.0,
Operating Revenue,4528403000.0,3974589000.0,3757719000.0,3427129000.0,
