period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,5.45474,5.36,5.52,4.51,13,0.20950001
+1q,6.24546,6.09,6.43798,5.13,13,0.2174
0y,25.84907,24.52,26.64,21.38,14,0.20899999
+1y,29.65715,28.33,30.75,25.84907,14,0.14729999
