address1,address2,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,marketState,regularMarketChangePercent,regularMarketPrice,shortName,longName,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,prevName,nameChangeDate,averageAnalystRating,cryptoTradeable,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,displayName,trailingPegRatio
3280 Peachtree Road,Suite 2400,Atlanta,GA,30305,United States,770 449 0479,https://www.corpay.com,Software - Infrastructure,software-infrastructure,Software - Infrastructure,Technology,technology,Technology,"Corpay, Inc. operates as a payments company that helps businesses and consumers to manage and pay their expenses.
It operates through Corporate Payments, Vehicle Payments, Lodging Payments, and Other segments. The company offers vehicle payment solutions for fuel, tolls and parking, vehicle compliance, auto insurance and road assistance, fleet maintenance, and long-haul transportation services, as well as prepaid food and transportation vouchers and cards. It also provides corporate payment solutions, such as cross-border payments, spend management solutions, AP modernization, virtual cards, and purchasing and T&E cards. Additionally, it offers lodging payments solutions for employees who travel overnight for work purposes; traveling crews and stranded passengers from airlines and cruise lines; workforce lodging solutions for business travel programs; airline logistics, crew management, insurance, and other payments solutions. Further, the company offers gifts and payroll cards. It serves business, merchant, consumer, and payment network customers. The company was formerly known as FLEETCOR Technologies, Inc. and changed its name to Corpay, Inc. in June 2002. Corpay, Inc. was founded in 1986 and is headquartered in Atlanta, Georgia.",11800,"[{'maxAge': 1, 'name': 'Mr. Ronald F. Clarke', 'age': 69, 'title': 'Chairman, President & CEO', 'yearBorn': 1956, 'fiscalYear': 2024, 'totalPay': 1232145, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Alissa B. Vickery', 'age': 46, 'title': 'Chief Accounting Officer', 'yearBorn': 1979, 'fiscalYear': 2024, 'totalPay': 304768, 'exercisedValue': 2904015, 'unexercisedValue': 760968}, {'maxAge': 1, 'name': 'Mr. Armando Lins Netto', 'age': 57, 'title': 'Group President of Brazil Vehicle Payments & Strategic Transformation', 'yearBorn': 1968, 'fiscalYear': 2024, 'totalPay': 1029656, 'exercisedValue': 20447724, 'unexercisedValue': 5845656}, {'maxAge': 1, 'name': 'Mr. Alan  King', 'age': 48, 'title': 'Group President of Vehicle Payments in UK, Europe, Australasia & Mexico', 'yearBorn': 1977, 'fiscalYear': 2024, 'totalPay': 849459, 'exercisedValue': 5859739, 'unexercisedValue': 7474437}, {'maxAge': 1, 'name': 'Mr. Peter  Walker CPA', 'age': 51, 'title': 'Chief Financial Officer', 'yearBorn': 1974, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Scott A. Dufour', 'age': 56, 'title': 'Global Chief Information Officer', 'yearBorn': 1969, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. James P. Eglseder', 'title': 'Senior Vice President of Global Investor Relations', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Daniel S. Fishbein', 'age': 51, 'title': 'General Counsel', 'yearBorn': 1974, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Steve C. Greene', 'age': 50, 'title': 'Executive Vice President of Corporate Development & Strategy', 'yearBorn': 1975, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Crystal  Williams', 'title': 'Chief Human Resources Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",10,8,10,2,9,1775001600,1735603200,[],86400,2,298.23,296.69,295.98,300.62,298.23,296.69,295.98,300.62,0.0,0.851,19.881824,10.069242,91576,91576,693530,518990,518990,298.55,299.62,40,80,20891224064,19961873828,252.84,361.99,400.81,24.28,4.6133757,318.3416,309.96274,0.0,0.0,USD,False,28174602240,0.23625,65453497,68050296,2508099,2034523,1770940800,1773360000,0.0369,0.03666,0.97342,3.24,0.0434,69958057,56.813,5.2562795,1767139200,1798675200,1767139200,0.075,1068345984,15.02,29.65715,6.222,11.58,0.053555608,0.32693863,EQUITY,298.625,430.0,340.0,381.23077,380.0,1.71429,buy,13,2422497024,35.599,2433010944,10290411520,0.447,0.977,4528402944,243.348,64.565,0.06038,0.29071,3608226048,1888911360,1499901056,0.09,0.207,0.7968,0.53728,0.57138,USD,CPAY,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,True,1292423400000,0.394989,295.98 - 300.62,NYSE,693530,45.785004,0.18108292,252.84 - 361.99,-63.36499,-0.17504625,5.355561,1770238800,1778097600,1778097600,1770244200,1770244200,True,15.02,29.65715,25.84907,REGULAR,0.13244443,298.625,"Corpay, Inc.","Corpay, Inc.",11.55264,-19.716614,-0.061935395,-11.337738,-0.036577746,15,0,"FLEETCOR Technologies, Inc.",2026-04-06,1.7 - Buy,False,[],1775578790,NYQ,finmb_28756,America/New_York,EDT,-14400000,us_market,False,Corpay,0.7536
