Date,Dividends,Stock Splits
1983-09-16 00:00:00-04:00,0.0,2.0
1985-08-19 00:00:00-04:00,0.029167,0.0
1985-11-19 00:00:00-05:00,0.03125,0.0
1986-02-24 00:00:00-05:00,0.03125,0.0
1986-05-19 00:00:00-04:00,0.03125,0.0
1986-08-18 00:00:00-04:00,0.03375,0.0
1986-09-16 00:00:00-04:00,0.0,3.0
1986-11-05 00:00:00-05:00,0.03375,0.0
1987-02-23 00:00:00-05:00,0.03375,0.0
1987-05-18 00:00:00-04:00,0.03375,0.0
1987-08-19 00:00:00-04:00,0.03875,0.0
1987-11-16 00:00:00-05:00,0.03875,0.0
1988-02-24 00:00:00-05:00,0.03875,0.0
1988-05-19 00:00:00-04:00,0.03875,0.0
1988-08-19 00:00:00-04:00,0.04375,0.0
1988-11-18 00:00:00-05:00,0.04375,0.0
1989-02-21 00:00:00-05:00,0.04375,0.0
1989-05-19 00:00:00-04:00,0.04375,0.0
1989-08-21 00:00:00-04:00,0.04875,0.0
1989-11-20 00:00:00-05:00,0.04875,0.0
1990-02-20 00:00:00-05:00,0.04875,0.0
1990-05-21 00:00:00-04:00,0.04875,0.0
1990-08-20 00:00:00-04:00,0.09375,0.0
1990-11-19 00:00:00-05:00,0.05625,0.0
1991-02-22 00:00:00-05:00,0.05625,0.0
1991-05-20 00:00:00-04:00,0.05625,0.0
1991-08-20 00:00:00-04:00,0.06125,0.0
1991-11-14 00:00:00-05:00,0.06125,0.0
1992-02-20 00:00:00-05:00,0.06125,0.0
1992-05-18 00:00:00-04:00,0.06125,0.0
1992-08-20 00:00:00-04:00,0.0675,0.0
1992-11-16 00:00:00-05:00,0.0675,0.0
1993-02-22 00:00:00-05:00,0.0675,0.0
1993-05-17 00:00:00-04:00,0.0675,0.0
1993-08-20 00:00:00-04:00,0.075,0.0
1993-11-15 00:00:00-05:00,0.075,0.0
1994-02-18 00:00:00-05:00,0.075,0.0
1994-05-17 00:00:00-04:00,0.075,0.0
1994-08-22 00:00:00-04:00,0.08125,0.0
1994-11-15 00:00:00-05:00,0.08125,0.0
1995-02-17 00:00:00-05:00,0.08125,0.0
1995-05-17 00:00:00-04:00,0.08125,0.0
1995-08-23 00:00:00-04:00,0.09,0.0
1995-11-17 00:00:00-05:00,0.09,0.0
1996-02-21 00:00:00-05:00,0.09,0.0
1996-05-21 00:00:00-04:00,0.09,0.0
1996-08-21 00:00:00-04:00,0.1,0.0
1996-09-16 00:00:00-04:00,0.0,2.0
1996-11-19 00:00:00-05:00,0.1,0.0
1997-02-20 00:00:00-05:00,0.1,0.0
1997-05-21 00:00:00-04:00,0.1,0.0
1997-08-21 00:00:00-04:00,0.11,0.0
1997-11-19 00:00:00-05:00,0.11,0.0
1998-02-20 00:00:00-05:00,0.11,0.0
1998-05-20 00:00:00-04:00,0.11,0.0
1998-08-21 00:00:00-04:00,0.12,0.0
1998-11-19 00:00:00-05:00,0.12,0.0
1999-02-22 00:00:00-05:00,0.12,0.0
1999-05-20 00:00:00-04:00,0.12,0.0
1999-08-23 00:00:00-04:00,0.13,0.0
1999-11-18 00:00:00-05:00,0.13,0.0
2000-02-23 00:00:00-05:00,0.13,0.0
2000-05-23 00:00:00-04:00,0.13,0.0
2000-08-23 00:00:00-04:00,0.14,0.0
2000-11-20 00:00:00-05:00,0.14,0.0
2001-02-21 00:00:00-05:00,0.14,0.0
2001-05-23 00:00:00-04:00,0.14,0.0
2001-08-22 00:00:00-04:00,0.1515,0.0
2001-11-20 00:00:00-05:00,0.1515,0.0
2002-02-21 00:00:00-05:00,0.1515,0.0
2002-05-22 00:00:00-04:00,0.1515,0.0
2002-08-21 00:00:00-04:00,0.164,0.0
2002-11-20 00:00:00-05:00,0.164,0.0
2003-02-21 00:00:00-05:00,0.164,0.0
2003-05-21 00:00:00-04:00,0.164,0.0
2003-08-21 00:00:00-04:00,0.1975,0.0
2003-11-21 00:00:00-05:00,0.1975,0.0
2004-02-23 00:00:00-05:00,0.1975,0.0
2004-05-21 00:00:00-04:00,0.1975,0.0
2004-06-16 00:00:00-04:00,0.0,2.0
2004-08-23 00:00:00-04:00,0.22,0.0
