,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,1749148000.0,1925654000.0,1552081000.0,1808356000.0,
Repurchase Of Capital Stock,0.0,-494191000.0,-264913000.0,-388964000.0,
Repayment Of Debt,-606393000.0,-306359000.0,-755414000.0,-4741000.0,
Issuance Of Debt,1984545000.0,0.0,744092000.0,0.0,
Capital Expenditure,-528219000.0,-605942000.0,-771109000.0,-519481000.0,
Interest Paid Supplemental Data,195927000.0,179777000.0,160729000.0,131757000.0,
Income Tax Paid Supplemental Data,140616000.0,201799000.0,303942000.0,221321000.0,
End Cash Position,925859000.0,730746000.0,401902000.0,463889000.0,
Other Cash Adjustment Outside Changein Cash,,,0.0,0.0,11434000.0
Beginning Cash Position,730746000.0,401902000.0,463889000.0,329266000.0,
Effect Of Exchange Rate Changes,-180000.0,54063000.0,-38250000.0,9887000.0,
Changes In Cash,195293000.0,274781000.0,-23737000.0,124736000.0,
Financing Cash Flow,-803357000.0,-1296501000.0,-1148251000.0,-1415725000.0,
Cash Flow From Continuing Financing Activities,-803357000.0,-1296501000.0,-1148251000.0,-1415725000.0,
Net Other Financing Charges,-18779000.0,-32818000.0,-35009000.0,-35515000.0,
Proceeds From Stock Option Exercised,21297000.0,14663000.0,26015000.0,34158000.0,
Cash Dividends Paid,-1085296000.0,-1084802000.0,-889071000.0,-775030000.0,
Common Stock Dividend Paid,-1085296000.0,-1084802000.0,-889071000.0,-775030000.0,
Net Common Stock Issuance,0.0,-494191000.0,-264913000.0,-388964000.0,
Common Stock Payments,0.0,-494191000.0,-264913000.0,-388964000.0,
Net Issuance Payments Of Debt,279421000.0,300647000.0,14727000.0,-250374000.0,
Net Short Term Debt Issuance,-1098731000.0,607006000.0,26049000.0,-245633000.0,
Net Long Term Debt Issuance,1378152000.0,-306359000.0,-11322000.0,-4741000.0,
Long Term Debt Payments,-606393000.0,-306359000.0,-755414000.0,-4741000.0,
Long Term Debt Issuance,1984545000.0,0.0,744092000.0,0.0,
Investing Cash Flow,-1278717000.0,-960314000.0,-1198676000.0,-787376000.0,
Cash Flow From Continuing Investing Activities,-1278717000.0,-960314000.0,-1198676000.0,-787376000.0,
Net Other Investing Changes,-6241000.0,6627000.0,-4934000.0,7639000.0,
Net Business Purchase And Sale,-744257000.0,-360999000.0,-422633000.0,-275534000.0,
Purchase Of Business,-756135000.0,-75500000.0,-165818000.0,-275534000.0,
Net Intangibles Purchase And Sale,-73597000.0,0.0,0.0,,
Purchase Of Intangibles,-73597000.0,0.0,0.0,,
Capital Expenditure Reported,-454622000.0,-605942000.0,-771109000.0,-519481000.0,
Operating Cash Flow,2277367000.0,2531596000.0,2323190000.0,2327837000.0,
Cash Flow From Continuing Operating Activities,2277367000.0,2531596000.0,2323190000.0,2327837000.0,
Change In Working Capital,55763000.0,-53063000.0,-341856000.0,-29376000.0,
Change In Other Working Capital,-2041000.0,-48349000.0,-77932000.0,-11225000.0,
Change In Payables And Accrued Expense,245690000.0,11808000.0,17753000.0,221484000.0,
Change In Payable,245690000.0,11808000.0,17753000.0,221484000.0,
Change In Account Payable,163495000.0,28901000.0,50234000.0,216479000.0,
Change In Tax Payable,82195000.0,-17093000.0,-32481000.0,5005000.0,
Change In Income Tax Payable,82195000.0,-17093000.0,-32481000.0,5005000.0,
Change In Prepaid Assets,-153534000.0,-89809000.0,-22444000.0,-14507000.0,
Change In Inventory,-133320000.0,68831000.0,-157153000.0,-186963000.0,
Change In Receivables,98968000.0,4456000.0,-102080000.0,-38165000.0,
Changes In Account Receivables,98968000.0,4456000.0,-102080000.0,-38165000.0,
Other Non Cash Items,85560000.0,61005000.0,75706000.0,42271000.0,
Stock Based Compensation,65460000.0,44414000.0,81021000.0,65991000.0,
Asset Impairment Charge,30886000.0,243311000.0,210484000.0,188286000.0,
Deferred Tax,122293000.0,73235000.0,16233000.0,36889000.0,
Deferred Income Tax,122293000.0,73235000.0,16233000.0,36889000.0,
Depreciation Amortization Depletion,503701000.0,455255000.0,419815000.0,378959000.0,
Depreciation And Amortization,503701000.0,455255000.0,419815000.0,378959000.0,
Operating Gains Losses,530445000.0,-513800000.0,,,
Gain Loss On Investment Securities,530445000.0,-513800000.0,,,
Net Income From Continuing Operations,883259000.0,2221239000.0,1861787000.0,1644817000.0,
