period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,2.04105,1.9986,2.081,2.09,19,-0.0234
+1q,1.63,1.36,1.89,1.21,18,0.3471
0y,8.39106,8.2,8.54,6.31,23,0.3298
+1y,9.86594,9.3,10.45,8.39106,23,0.1758
