,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.0964,18464862,7306730384,0.0156
1,2025-12-31,Blackrock Inc.,0.079,15140606,5991289070,-0.0013
2,2025-12-31,State Street Corporation,0.045900002,8788890,3477851586,0.0033000002
3,2025-12-31,"FMR, LLC",0.039100002,7492168,2964725735,0.2908
4,2025-12-31,Capital World Investors,0.0346,6635080,2625567450,-0.1158
5,2025-12-31,Nvidia Corp                          ,0.0252,4821717,1908001592,1.0
6,2025-12-31,Morgan Stanley,0.0239,4573980,1809969586,0.024600001
7,2025-12-31,"Geode Capital Management, LLC",0.0225,4310846,1705844833,0.0128
8,2025-12-31,Victory Capital Management Inc.,0.0143,2730643,1080542718,-0.0332
9,2025-12-31,Edgewood Management Llc,0.0137,2626465,1039318442,-0.2904
