period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,2249356160,2239670000,2256568000,18,1604266000,0.4021
+1q,2415702320,2353688000,2488014000,17,1739737000,0.38849998
0y,9627250270,9606035000,9698488930,25,7054178000,0.3648
+1y,10657390470,10375400000,10872990000,24,9627250270,0.107
