,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0304,5832829,2308108713,0.0011999999
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.024500001,4684054,1853526968,0.025999999
2,2026-01-31,"Invesco QQQ Trust, Series 1",0.0211,4046428,1601211989,-0.0291
3,2025-12-31,GROWTH FUND OF AMERICA,0.0167,3190200,1262394014,-0.0097
4,2026-02-28,VanEck ETF Trust-VanEck Semiconductor ETF,0.013300001,2556934,1011804331,0.0343
5,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0125,2390280,945857678,-0.0094
6,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0123000005,2363889,935414495,0.0017
7,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0114,2188208,865895768,-0.0184
8,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Growth Index Fund,0.0109,2083243,824360069,-0.0085
9,2025-12-31,NEW PERSPECTIVE FUND,0.0091,1736689,687225189,-0.14729999
