,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.121800005,107099758,6739787803,0.0089
1,2025-12-31,Blackrock Inc.,0.0915,80443690,5062321436,0.027
2,2025-12-31,Capital Research Global Investors,0.068,59790734,3762630908,0.090100005
3,2025-12-31,State Street Corporation,0.0553,48620273,3059673794,0.0359
4,2025-12-31,"Wellington Management Group, LLP",0.0511,44943727,2828308753,0.4618
5,2025-12-31,Massachusetts Financial Services Co.,0.0318,27956036,1759273354,-0.03
6,2025-12-31,JPMORGAN CHASE & CO,0.0307,27006893,1699543784,-0.5118
7,2025-12-31,Dodge & Cox Inc.,0.0252,22149918,1393894346,-0.0277
8,2025-12-31,"Geode Capital Management, LLC",0.0233,20442935,1286473905,0.0156
9,2025-12-31,Bank of America Corporation,0.015700001,13765290,866249703,-0.0622
