,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Ordinary Shares Number,879000000.0,854000000.0,852790571.0,853000000.0,852000000.0,
Share Issued,879000000.0,854000000.0,852790571.0,853000000.0,852000000.0,
Net Debt,48255000000.0,47617000000.0,46017000000.0,43748000000.0,41226000000.0,
Total Debt,48941000000.0,48549000000.0,46361000000.0,44103000000.0,41750000000.0,
Tangible Book Value,22267000000.0,21102000000.0,22081000000.0,22231000000.0,20593000000.0,
Invested Capital,76597000000.0,75249000000.0,72585000000.0,70477000000.0,67408000000.0,
Working Capital,-2373000000.0,-1509000000.0,-3491000000.0,-2372000000.0,-2676000000.0,
Net Tangible Assets,23258000000.0,22093000000.0,23072000000.0,23222000000.0,21584000000.0,
Capital Lease Obligations,436000000.0,,,,214000000.0,
Common Stock Equity,28092000000.0,26700000000.0,26224000000.0,26374000000.0,25872000000.0,
Preferred Stock Equity,991000000.0,991000000.0,991000000.0,991000000.0,991000000.0,
Total Capitalization,72722000000.0,70982000000.0,67509000000.0,67314000000.0,64174000000.0,
Total Equity Gross Minority Interest,33417000000.0,31726000000.0,30872000000.0,30722000000.0,29802000000.0,
Minority Interest,4334000000.0,4035000000.0,3657000000.0,3357000000.0,2939000000.0,
Stockholders Equity,29083000000.0,27691000000.0,27215000000.0,27365000000.0,26863000000.0,
Gains Losses Not Affecting Retained Earnings,-118000000.0,-139000000.0,-145000000.0,-152000000.0,-152000000.0,
Other Equity Adjustments,-118000000.0,-139000000.0,-145000000.0,-152000000.0,-152000000.0,
Retained Earnings,2318000000.0,2333000000.0,1906000000.0,2102000000.0,1641000000.0,
Capital Stock,26883000000.0,25497000000.0,25454000000.0,25415000000.0,25374000000.0,
Common Stock,25892000000.0,24506000000.0,24463000000.0,24424000000.0,24383000000.0,
Preferred Stock,991000000.0,991000000.0,991000000.0,991000000.0,991000000.0,
Total Liabilities Net Minority Interest,82440000000.0,79871000000.0,76569000000.0,73833000000.0,72613000000.0,
