,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-58574670.0,0.0,42738812.214185,702351510.0,
Tax Rate For Calcs,0.21,0.047,0.107172,0.21,
Normalized EBITDA,1996542000.0,2391392000.0,2348397000.0,1636272000.0,
Total Unusual Items,-278927000.0,0.0,398787000.0,3344531000.0,
Total Unusual Items Excluding Goodwill,-278927000.0,0.0,398787000.0,3344531000.0,
Net Income From Continuing Operation Net Minority Interest,205862000.0,746558000.0,1142180000.0,1473093000.0,
Reconciled Depreciation,1017794000.0,831097000.0,814128000.0,3482050000.0,
Reconciled Cost Of Revenue,9747552000.0,9393541000.0,8553562000.0,6652983000.0,
EBITDA,1717615000.0,2391392000.0,2747184000.0,4980803000.0,
EBIT,699821000.0,1560295000.0,1933056000.0,1498753000.0,
Net Interest Income,-419042000.0,-443230000.0,-460293000.0,-594954000.0,
Interest Expense,419042000.0,443230000.0,460293000.0,594954000.0,
Normalized Income,426214330.0,746558000.0,786131812.214185,-1169086490.0,
Net Income From Continuing And Discontinued Operation,205862000.0,746558000.0,1142180000.0,1473093000.0,
Total Expenses,16199836000.0,15570148000.0,14580746000.0,14840768000.0,
Total Operating Income As Reported,1001780000.0,1490456000.0,1891497000.0,1439372000.0,
Diluted Average Shares,,310232000.0,358627000.0,412993000.0,487356000.0
Basic Average Shares,,307408000.0,354926000.0,409201000.0,481930000.0
Diluted EPS,,2.4,3.19,3.49,2.41
Basic EPS,,2.42,3.22,3.52,2.44
Diluted NI Availto Com Stockholders,211090000.0,743652000.0,1144308000.0,1441205000.0,
Average Dilution Earnings,,,,,0.0
Net Income Common Stockholders,211090000.0,743652000.0,1144308000.0,1441205000.0,
Otherunder Preferred Stock Dividend,-5228000.0,2906000.0,-2128000.0,31888000.0,
Net Income,205862000.0,746558000.0,1142180000.0,1473093000.0,
Minority Interests,-315010000.0,-318050000.0,-172744000.0,1266362000.0,
Net Income Including Noncontrolling Interests,520872000.0,1064608000.0,1314924000.0,206731000.0,
Net Income Continuous Operations,520872000.0,1064608000.0,1314924000.0,206731000.0,
Tax Provision,-240093000.0,52457000.0,157839000.0,697068000.0,
Pretax Income,280779000.0,1117065000.0,1472763000.0,903799000.0,
Other Income Expense,-638026000.0,-110102000.0,349553000.0,3212036000.0,
Other Non Operating Income Expenses,-430216000.0,-18715000.0,13902000.0,51175000.0,
Special Income Charges,-278927000.0,0.0,398787000.0,1066784000.0,
Gain On Sale Of Ppe,,,,-29787000.0,67736000.0
Gain On Sale Of Business,0.0,0.0,398787000.0,1066784000.0,
Other Special Charges,,89288000.0,28689000.0,31663000.0,-62642000.0
Impairment Of Capital Assets,278927000.0,0.0,0.0,,
Restructuring And Mergern Acquisition,,,0.0,0.0,-1562329000.0
Earnings From Equity Interest,71117000.0,-91387000.0,-63136000.0,-183670000.0,
Gain On Sale Of Security,,,,2277747000.0,
Net Non Operating Interest Income Expense,-419042000.0,-443230000.0,-460293000.0,-594954000.0,
Interest Expense Non Operating,419042000.0,443230000.0,460293000.0,594954000.0,
Operating Income,1337847000.0,1670397000.0,1583503000.0,-1713283000.0,
Operating Expense,6452284000.0,6176607000.0,6027184000.0,8187785000.0,
Other Operating Expenses,556952000.0,520197000.0,512399000.0,479118000.0,
Depreciation Amortization Depletion Income Statement,1017794000.0,831097000.0,814128000.0,3482050000.0,
Depreciation And Amortization In Income Statement,1017794000.0,831097000.0,814128000.0,3482050000.0,
Selling General And Administration,4877538000.0,4825313000.0,4700657000.0,4226617000.0,
General And Administrative Expense,4877538000.0,4825313000.0,4700657000.0,4226617000.0,
Other Gand A,4877538000.0,4825313000.0,4700657000.0,4226617000.0,
Gross Profit,7790131000.0,7847004000.0,7610687000.0,6474502000.0,
Cost Of Revenue,9747552000.0,9393541000.0,8553562000.0,6652983000.0,
Total Revenue,17537683000.0,17240545000.0,16164249000.0,13127485000.0,
Operating Revenue,17537683000.0,17240545000.0,16164249000.0,13127485000.0,
