,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Ordinary Shares Number,258323143.0,272213345.0,272182138.0,279650593.0,294374189.0,
Share Issued,258323143.0,272213345.0,272182138.0,279650593.0,294374189.0,
Net Debt,4167147000.0,4030026000.0,4247122000.0,4144065000.0,3946566000.0,
Total Debt,31375801000.0,31151589000.0,31217328000.0,31471558000.0,31610449000.0,
Tangible Book Value,-3828719000.0,-3882985000.0,-3917944000.0,-4009575000.0,-3836904000.0,
Invested Capital,8660058000.0,8839555000.0,9178912000.0,9268172000.0,9385579000.0,
Working Capital,820317000.0,747351000.0,691382000.0,969619000.0,1011916000.0,
Net Tangible Assets,-3828719000.0,-3882985000.0,-3917944000.0,-4009575000.0,-3836904000.0,
Capital Lease Obligations,25145660000.0,24988015000.0,25012186000.0,25056930000.0,25248351000.0,
Common Stock Equity,2429917000.0,2675981000.0,2973770000.0,2853544000.0,3023481000.0,
Total Capitalization,8660058000.0,8839555000.0,9178912000.0,9268172000.0,9385579000.0,
Total Equity Gross Minority Interest,3276318000.0,3451389000.0,3742868000.0,3621422000.0,3719956000.0,
Minority Interest,846401000.0,775408000.0,769098000.0,767878000.0,696475000.0,
Stockholders Equity,2429917000.0,2675981000.0,2973770000.0,2853544000.0,3023481000.0,
Gains Losses Not Affecting Retained Earnings,320498000.0,347843000.0,361519000.0,88025000.0,-61216000.0,
Other Equity Adjustments,320498000.0,347843000.0,361519000.0,88025000.0,-61216000.0,
Retained Earnings,2106836000.0,2324289000.0,2609529000.0,2762722000.0,3081753000.0,
Additional Paid In Capital,0.0,1127000.0,0.0,0.0,0.0,
Capital Stock,2583000.0,2722000.0,2722000.0,2797000.0,2944000.0,
Common Stock,2583000.0,2722000.0,2722000.0,2797000.0,2944000.0,
Total Liabilities Net Minority Interest,38097468000.0,37959486000.0,37956527000.0,38281691000.0,38511671000.0,
Total Non Current Liabilities Net Minority Interest,34585361000.0,34775060000.0,34789442000.0,35112236000.0,35159988000.0,
Other Non Current Liabilities,775411000.0,784329000.0,770690000.0,830283000.0,910088000.0,
Non Current Deferred Liabilities,2617067000.0,2839142000.0,2801424000.0,2810395000.0,2811663000.0,
Non Current Deferred Taxes Liabilities,2617067000.0,2839142000.0,2801424000.0,2810395000.0,2811663000.0,
Long Term Debt And Capital Lease Obligation,31192883000.0,31151589000.0,31217328000.0,31471558000.0,31438237000.0,
Long Term Capital Lease Obligation,24962742000.0,24988015000.0,25012186000.0,25056930000.0,25076139000.0,
Long Term Debt,6230141000.0,6163574000.0,6205142000.0,6414628000.0,6362098000.0,
Current Liabilities,3512107000.0,3184426000.0,3167085000.0,3169455000.0,3351683000.0,
Other Current Liabilities,25581000.0,,,,,
Current Deferred Liabilities,621402000.0,,,,596430000.0,
