period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,4395894440,4307400000,4536480000,16,4277082000,0.0278
+1q,4489771980,4381707050,4633000000,16,4404870000,0.019299999
0y,17703287010,17325931230,18124000000,17,17537683000,0.0094
+1y,18009121730,17283000000,18852000000,15,17703287010,0.0173
