,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,254600000.0,258000000.0,217500000.0,275600000.0,275400000.0,
Repurchase Of Capital Stock,-80400000.0,-82000000.0,-79000000.0,-87200000.0,-112500000.0,
Capital Expenditure,-13500000.0,-19900000.0,-19700000.0,-22900000.0,-18100000.0,
Interest Paid Supplemental Data,8700000.0,13800000.0,8500000.0,13600000.0,8300000.0,
Income Tax Paid Supplemental Data,114500000.0,57500000.0,135200000.0,19800000.0,61800000.0,
End Cash Position,1624500000.0,1534100000.0,1458300000.0,1434900000.0,1360500000.0,
Beginning Cash Position,1534100000.0,1458300000.0,1434900000.0,1360500000.0,1313300000.0,
Effect Of Exchange Rate Changes,900000.0,-200000.0,3100000.0,1500000.0,-4600000.0,
Changes In Cash,89500000.0,76000000.0,20300000.0,72900000.0,51800000.0,
Financing Cash Flow,-204500000.0,-180900000.0,-170900000.0,-193600000.0,-201500000.0,
Cash Flow From Continuing Financing Activities,-204500000.0,-180900000.0,-170900000.0,-193600000.0,-201500000.0,
Net Other Financing Charges,-6700000.0,-6100000.0,-6500000.0,-17000000.0,-7000000.0,
Proceeds From Stock Option Exercised,,,26900000.0,18300000.0,,
Cash Dividends Paid,-126700000.0,-111500000.0,-111800000.0,-112200000.0,-112300000.0,
Common Stock Dividend Paid,-126700000.0,,,-112200000.0,-112300000.0,
Net Common Stock Issuance,-140400000.0,-22000000.0,-79000000.0,-87200000.0,-174100000.0,
Common Stock Payments,-80400000.0,-82000000.0,-79000000.0,-87200000.0,-112500000.0,
Net Issuance Payments Of Debt,-4600000.0,3900000.0,-500000.0,4500000.0,-400000.0,
Net Short Term Debt Issuance,-4600000.0,3900000.0,-500000.0,4500000.0,-400000.0,
Investing Cash Flow,25900000.0,-21000000.0,-46000000.0,-32000000.0,-40200000.0,
Cash Flow From Continuing Investing Activities,25900000.0,-21000000.0,-46000000.0,-32000000.0,-40200000.0,
Net Other Investing Changes,19900000.0,-1400000.0,-26800000.0,-9200000.0,-23200000.0,
Net PPE Purchase And Sale,19500000.0,300000.0,500000.0,100000.0,1100000.0,
Sale Of PPE,19500000.0,300000.0,500000.0,100000.0,1100000.0,
Capital Expenditure Reported,-13500000.0,-19900000.0,-19700000.0,-22900000.0,-18100000.0,
Operating Cash Flow,268100000.0,277900000.0,237200000.0,298500000.0,293500000.0,
Cash Flow From Continuing Operating Activities,268100000.0,277900000.0,237200000.0,298500000.0,293500000.0,
Change In Working Capital,-43300000.0,-49900000.0,-71100000.0,-4400000.0,-26500000.0,
Change In Payables And Accrued Expense,-85400000.0,54600000.0,-84700000.0,38500000.0,1200000.0,
Change In Accrued Expense,-38900000.0,53400000.0,-68800000.0,20000000.0,5800000.0,
Change In Payable,-46500000.0,1200000.0,-15900000.0,18500000.0,-4600000.0,
Change In Account Payable,-46500000.0,1200000.0,-15900000.0,18500000.0,-4600000.0,
Change In Prepaid Assets,6300000.0,22700000.0,5900000.0,-9400000.0,-100000.0,
Change In Inventory,700000.0,-26400000.0,-15400000.0,-3000000.0,19200000.0,
Change In Receivables,35100000.0,-100800000.0,23100000.0,-30500000.0,-46800000.0,
Changes In Account Receivables,38600000.0,-88300000.0,21300000.0,-33400000.0,-44800000.0,
Stock Based Compensation,7200000.0,8700000.0,8500000.0,4500000.0,7100000.0,
Provisionand Write Offof Assets,24600000.0,23400000.0,22200000.0,24000000.0,25500000.0,
Deferred Tax,3200000.0,-800000.0,-3600000.0,3700000.0,-1000000.0,
Deferred Income Tax,3200000.0,-800000.0,-3600000.0,3700000.0,-1000000.0,
Depreciation Amortization Depletion,25300000.0,24800000.0,24400000.0,24000000.0,24300000.0,
Depreciation And Amortization,25300000.0,24800000.0,24400000.0,24000000.0,24300000.0,
Amortization Cash Flow,5400000.0,5700000.0,5900000.0,5700000.0,6300000.0,
Amortization Of Intangibles,5400000.0,5700000.0,5900000.0,5700000.0,6300000.0,
Depreciation,19900000.0,19100000.0,18500000.0,18300000.0,18000000.0,
Operating Gains Losses,-15900000.0,,,,-100000.0,-200000.0
Net Income From Continuing Operations,267000000.0,271800000.0,256800000.0,246700000.0,264200000.0,
