period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,1187608030,1146918250,1245000000,9,1141100000,0.040799998
+1q,1226064780,1202796000,1275000000,9,1179400000,0.0396
0y,4917877580,4795813750,5185000000,10,4743200000,0.0368
+1y,5100635890,4912940020,5280000000,9,4917877580,0.0372
