period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,4457668780,4415000000,4513000000,21,4136924000,0.0775
+1q,4845173200,4801529270,4899000000,21,4525058000,0.070700005
0y,18945469220,18833850000,19052800000,24,17781992000,0.0654
+1y,20143538770,19696000000,20608594310,24,18945469220,0.063200004
