address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,marketState,shortName,longName,averageAnalystRating,cryptoTradeable,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,priceToBook,sourceInterval,exchangeDataDelayedBy,displayName,trailingPegRatio
233 South Patterson Avenue,Springfield,MO,65802-2298,United States,417 862 6708,https://www.oreillyauto.com,Auto Parts,auto-parts,Auto Parts,Consumer Cyclical,consumer-cyclical,Consumer Cyclical,"O'Reilly Automotive, Inc., together with its subsidiaries, operates as a retailer and supplier of automotive aftermarket parts, tools, supplies, equipment, and accessories in the United States, Puerto Rico, Mexico, and Canada. The company offers new and remanufactured automotive hard parts and maintenance items, such as alternators, batteries, brake system components, belts, chassis parts, driveline parts, engine parts, fuel pumps, hoses, starters, temperature control, water pumps, antifreeze, appearance products, engine additives, filters, fluids, lighting products, and oil and wiper blades; and accessories, including floor mats, seat covers, and truck accessories. It also provides auto body paint and related materials, automotive tools, and professional service provider service equipment. In addition, the company offers enhanced services and programs consisting of used oil, oil filter, and battery recycling; battery, wiper, and bulb replacement; battery diagnostic testing; electrical and module testing; check engine light code extraction; loaner tool program; referrals to trusted local repair shops; drum and rotor resurfacing; custom hydraulic hoses; and professional paint shop mixing and related materials. It offers its products to do-it-yourself and professional service providers for domestic and imported automobiles, vans, and trucks. It offers its products under the BesTest, BrakeBest, Cartek, Import Direct, MasterPro, MicroGard, Murray, Omnispark, O'Reilly Auto Parts, Precision, PowerTorque, SuperStart, Syntec, and Ultima brand names. O'Reilly Automotive, Inc. was founded in 1957 and is headquartered in Springfield, Missouri.",93072,"[{'maxAge': 1, 'name': 'Mr. Gregory L. Henslee', 'age': 64, 'title': 'Executive Chairman', 'yearBorn': 1961, 'fiscalYear': 2025, 'totalPay': 913686, 'exercisedValue': 9569369, 'unexercisedValue': 10276653}, {'maxAge': 1, 'name': 'Mr. Brad W. Beckham', 'age': 46, 'title': 'Chief Executive Officer', 'yearBorn': 1979, 'fiscalYear': 2025, 'totalPay': 2815451, 'exercisedValue': 869369, 'unexercisedValue': 11666335}, {'maxAge': 1, 'name': ""Mr. David E. O'Reilly"", 'age': 75, 'title': 'Executive Vice Chairman', 'yearBorn': 1950, 'fiscalYear': 2025, 'totalPay': 773583, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Brent G. Kirby', 'age': 56, 'title': 'President', 'yearBorn': 1969, 'fiscalYear': 2025, 'totalPay': 2392769, 'exercisedValue': 0, 'unexercisedValue': 19633204}, {'maxAge': 1, 'name': 'Mr. Jeremy Adam Fletcher CPA', 'age': 47, 'title': 'Executive VP & CFO', 'yearBorn': 1978, 'fiscalYear': 2025, 'totalPay': 1619396, 'exercisedValue': 310621, 'unexercisedValue': 6819885}, {'maxAge': 1, 'name': 'Mr. Scott Richard Ross', 'age': 59, 'title': 'Executive VP & Chief Information Officer', 'yearBorn': 1966, 'fiscalYear': 2025, 'totalPay': 1396454, 'exercisedValue': 0, 'unexercisedValue': 603752}, {'maxAge': 1, 'name': 'Mr. Mark J. Merz', 'age': 53, 'title': 'Senior Vice President of International', 'yearBorn': 1972, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Chris  Mancini', 'age': 47, 'title': 'Senior Vice President of Professional Sales and Store Operations', 'yearBorn': 1978, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Philip M. Hopper', 'age': 43, 'title': 'Senior Vice President of Real Estate', 'yearBorn': 1982, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jeffery Thomas Loafman', 'age': 55, 'title': 'Senior Vice President of Distribution Operations', 'yearBorn': 1970, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]",9,8,8,7,8,1775001600,1767139200,http://corporate.oreillyauto.com/corporate/WhoWeAre.do,[],86400,2,92.13,91.95,91.23,92.3,92.13,91.95,91.23,92.3,0.0,0.598,30.8367,25.633238,1244887,1244887,6185920,5679210,5679210,84.74,99.53,2,2,76792832000,77085122355,86.77,108.72,108.72,0.152083,4.318573,93.6516,96.98385,0.0,0.0,USD,False,84952186880,0.14274,830806493,836699472,15138608,15179577,1770940800,1773360000,0.018099999,0.00497,0.88891,2.72,0.0182,838487034,-0.907,1767139200,1798675200,1767139200,0.098,2538209024,2.97,3.5729,15:1,1749513600,4.777,21.389,0.05075276,0.32693863,EQUITY,91.585,115.0,64.0,105.52,108.0,1.65517,buy,25,193792992,0.231,3971842048,8491499008,0.085,0.769,17781991424,20.884,0.13762,9174140928,1031664512,2761992960,0.139,0.078,0.51592,0.22336,0.18771,USD,ORLY,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,[],1775579342,NMS,finmb_324289,America/New_York,EDT,-14400000,us_market,False,-0.59155345,91.585,REGULAR,"O'Reilly Automotive, Inc.","O'Reilly Automotive, Inc.",1.7 - Buy,False,True,735571800000,-0.54499817,91.23 - 92.3,NasdaqGS,6185920,4.8150024,0.05549156,86.77 - 108.72,-17.135002,-0.15760672,5.075276,1777492800,1777492800,1777492800,1777561200,1777561200,False,2.97,3.5729,3.2241,28.406376,-2.0666046,-0.022066943,-5.3988495,-0.055667512,-100.975746,15,0,O'Reilly Automotive,
