period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,1.23201,1.18,1.28051,1.15,20,0.0713
+1q,1.32854,1.17813,1.39,1.28,20,0.0379
0y,6.50493,6.39,6.6,6.43,22,0.0117
+1y,7.05514,6.75,7.45,6.50493,22,0.0846
