,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0315,2218215,454301506,-0.00029999999
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0252,1773877,363298865,0.0214
2,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128,904521,185250416,-0.0104
3,2026-02-28,Fidelity Securities Fund-Fidelity OTC Portfolio,0.0128,904482,185242429,-0.2188
4,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0127,895257,183353103,0.0017
5,2025-12-31,AMCAP FUND,0.012,843109,172672932,0.0
6,2025-12-31,NEW ECONOMY FUND,0.0119,836138,171245236,0.0
7,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0117,825577,169082291,-0.0185
8,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Index Fund,0.0113,798142,163463466,-0.0433
9,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.0109,765954,156871203,-0.0161
