period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,730115130,713400000,734674250,21,569000000,0.2832
+1q,789335720,776000000,809200000,20,649100000,0.216
0y,3304147410,3217601000,3362979470,23,2708100000,0.2201
+1y,3933617090,3718899000,4036354570,23,3304147410,0.19049999
