,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.12550001,21525694,6330706736,0.0047999998
1,2025-12-31,Price (T.Rowe) Associates Inc,0.1016,17419811,5123166521,0.0049
2,2025-12-31,Blackrock Inc.,0.1015,17400627,5117524506,0.0317
3,2025-12-31,State Street Corporation,0.0478,8191895,2409236369,0.0251
4,2025-12-31,"Geode Capital Management, LLC",0.0286,4904324,1442361718,-0.048699997
5,2025-12-31,Boston Partners,0.0235,4029610,1185108325,-0.1726
6,2025-12-31,Capital World Investors,0.023,3940767,1158979598,0.064899996
7,2025-12-31,"T. Rowe Price Investment Management, Inc.",0.0186,3188308,937681402,-0.048
8,2025-12-31,Victory Capital Management Inc.,0.0134000005,2304835,677851987,-0.23719999
9,2025-12-31,NORGES BANK,0.0125,2143520,630409245,0.1091
